index,entry_date,day_of_week,expiry_date,atm_strike,chosen_strike,strike_offset,qty,ce_entry_open,pe_entry_open,sl_pct,ce_exit_ts,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_exit_ts,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,net_pnl
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,30%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T10:08:00+05:30,173.29,sl,-40.99,-4099.00,7846.00,7746.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,40%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,50%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,60%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,70%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,80%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,90%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
SENSEX,2025-09-11,Thursday,2025-09-11,81500,81500,0,100,171.75,133.30,100%,2025-09-11T15:20:00+05:30,51.30,day_close,119.45,11945.00,2025-09-11T15:20:00+05:30,0.15,day_close,132.15,13215.00,25160.00,25060.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,20%,2025-09-12T10:42:00+05:30,90.06,sl,-16.01,-4803.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,4122.00,4022.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,30%,2025-09-12T11:19:00+05:30,97.56,sl,-23.52,-7054.50,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,1870.50,1770.50
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,40%,2025-09-12T11:27:00+05:30,105.07,sl,-31.02,-9306.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,-381.00,-481.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,50%,2025-09-12T11:30:00+05:30,112.57,sl,-38.52,-11557.50,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,-2632.50,-2732.50
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,60%,2025-09-12T15:20:00+05:30,92.50,day_close,-18.45,-5535.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,3390.00,3290.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,70%,2025-09-12T15:20:00+05:30,92.50,day_close,-18.45,-5535.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,3390.00,3290.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,80%,2025-09-12T15:20:00+05:30,92.50,day_close,-18.45,-5535.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,3390.00,3290.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,90%,2025-09-12T15:20:00+05:30,92.50,day_close,-18.45,-5535.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,3390.00,3290.00
NIFTY,2025-09-12,Friday,2025-09-16,25050,25100,1,300,75.05,88.90,100%,2025-09-12T15:20:00+05:30,92.50,day_close,-18.45,-5535.00,2025-09-12T15:20:00+05:30,58.15,day_close,29.75,8925.00,3390.00,3290.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,20%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,30%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,40%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,50%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,60%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,70%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,80%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,90%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-15,Monday,2025-09-16,25100,25100,0,300,67.50,57.20,100%,2025-09-15T15:20:00+05:30,46.50,day_close,20.00,6000.00,2025-09-15T15:20:00+05:30,45.15,day_close,11.05,3315.00,9315.00,9215.00
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,20%,2025-09-16T09:21:00+05:30,49.50,sl,-9.25,-2775.00,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,7530.00,7430.00
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,30%,2025-09-16T09:33:00+05:30,53.62,sl,-13.38,-4012.50,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,6292.50,6192.50
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,40%,2025-09-16T09:39:00+05:30,57.75,sl,-17.50,-5250.00,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,5055.00,4955.00
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,50%,2025-09-16T09:39:00+05:30,61.88,sl,-21.62,-6487.50,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,3817.50,3717.50
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,60%,2025-09-16T09:39:00+05:30,66.00,sl,-25.75,-7725.00,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,2580.00,2480.00
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,70%,2025-09-16T09:40:00+05:30,70.12,sl,-29.88,-8962.50,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,1342.50,1242.50
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,80%,2025-09-16T09:53:00+05:30,74.25,sl,-34.00,-10200.00,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,105.00,5.00
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,90%,2025-09-16T09:53:00+05:30,78.38,sl,-38.12,-11437.50,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,-1132.50,-1232.50
NIFTY,2025-09-16,Tuesday,2025-09-16,25100,25100,0,300,41.25,35.45,100%,2025-09-16T09:53:00+05:30,82.50,sl,-42.25,-12675.00,2025-09-16T15:20:00+05:30,0.10,day_close,34.35,10305.00,-2370.00,-2470.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,20%,2025-09-17T09:36:00+05:30,262.26,sl,-44.71,-4471.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,4714.00,4614.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,30%,2025-09-17T09:37:00+05:30,284.12,sl,-66.56,-6656.50,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,2528.50,2428.50
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,40%,2025-09-17T15:20:00+05:30,305.97,sl,-88.42,-8842.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,343.00,243.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,50%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,60%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,70%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,80%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,90%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-17,Wednesday,2025-09-18,82600,82600,0,100,218.55,217.30,100%,2025-09-17T15:20:00+05:30,294.00,day_close,-76.45,-7645.00,2025-09-17T15:20:00+05:30,124.45,day_close,91.85,9185.00,1540.00,1440.00
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,20%,2025-09-18T09:24:00+05:30,173.88,sl,-29.98,-2998.00,2025-09-18T09:20:00+05:30,135.66,sl,-23.61,-2361.00,-5359.00,-5459.00
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,30%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T13:01:00+05:30,146.97,sl,-34.91,-3491.50,7998.50,7898.50
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,40%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T13:01:00+05:30,158.27,sl,-46.22,-4622.00,6868.00,6768.00
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,50%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T13:01:00+05:30,169.57,sl,-57.52,-5752.50,5737.50,5637.50
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,60%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T13:02:00+05:30,181.55,gap_sl,-69.50,-6950.00,4540.00,4440.00
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,70%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T13:03:00+05:30,192.19,sl,-80.14,-8013.50,3476.50,3376.50
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,80%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T14:08:00+05:30,203.49,sl,-91.44,-9144.00,2346.00,2246.00
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,90%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T14:08:00+05:30,214.79,sl,-102.75,-10274.50,1215.50,1115.50
SENSEX,2025-09-18,Thursday,2025-09-18,83000,83000,0,100,144.90,113.05,100%,2025-09-18T15:20:00+05:30,29.00,day_close,114.90,11490.00,2025-09-18T14:25:00+05:30,226.10,sl,-114.05,-11405.00,85.00,-15.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,20%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T09:31:00+05:30,92.46,sl,-16.41,-4923.00,-1788.00,-1888.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,30%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T09:33:00+05:30,100.17,sl,-24.11,-7234.50,-4099.50,-4199.50
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,40%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T09:34:00+05:30,107.87,sl,-31.82,-9546.00,-6411.00,-6511.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,50%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T09:34:00+05:30,115.57,sl,-39.52,-11857.50,-8722.50,-8822.50
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,60%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T09:58:00+05:30,123.28,sl,-47.23,-14169.00,-11034.00,-11134.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,70%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T10:00:00+05:30,130.98,sl,-54.94,-16480.50,-13345.50,-13445.50
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,80%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T15:20:00+05:30,80.75,day_close,-4.70,-1410.00,1725.00,1625.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,90%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T15:20:00+05:30,80.75,day_close,-4.70,-1410.00,1725.00,1625.00
NIFTY,2025-09-19,Friday,2025-09-23,25400,25400,0,300,68.75,77.05,100%,2025-09-19T15:20:00+05:30,57.30,day_close,10.45,3135.00,2025-09-19T15:20:00+05:30,80.75,day_close,-4.70,-1410.00,1725.00,1625.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,20%,2025-09-22T09:24:00+05:30,59.34,sl,-10.89,-3267.00,2025-09-22T14:40:00+05:30,82.08,sl,-14.68,-4404.00,-7671.00,-7771.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,30%,2025-09-22T09:30:00+05:30,64.29,sl,-15.84,-4750.50,2025-09-22T14:41:00+05:30,88.92,sl,-21.52,-6456.00,-11206.50,-11306.50
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,40%,2025-09-22T09:31:00+05:30,69.23,sl,-20.78,-6234.00,2025-09-22T14:41:00+05:30,95.76,sl,-28.36,-8508.00,-14742.00,-14842.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,50%,2025-09-22T09:31:00+05:30,74.18,sl,-25.73,-7717.50,2025-09-22T14:43:00+05:30,102.60,sl,-35.20,-10560.00,-18277.50,-18377.50
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,60%,2025-09-22T09:36:00+05:30,79.12,sl,-30.67,-9201.00,2025-09-22T14:44:00+05:30,109.44,sl,-42.04,-12612.00,-21813.00,-21913.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,70%,2025-09-22T09:38:00+05:30,84.06,sl,-35.62,-10684.50,2025-09-22T14:46:00+05:30,116.28,sl,-48.88,-14664.00,-25348.50,-25448.50
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,80%,2025-09-22T15:20:00+05:30,26.80,day_close,21.65,6495.00,2025-09-22T15:20:00+05:30,96.30,day_close,-28.90,-8670.00,-2175.00,-2275.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,90%,2025-09-22T15:20:00+05:30,26.80,day_close,21.65,6495.00,2025-09-22T15:20:00+05:30,96.30,day_close,-28.90,-8670.00,-2175.00,-2275.00
NIFTY,2025-09-22,Monday,2025-09-23,25250,25300,1,300,49.45,68.40,100%,2025-09-22T15:20:00+05:30,26.80,day_close,21.65,6495.00,2025-09-22T15:20:00+05:30,96.30,day_close,-28.90,-8670.00,-2175.00,-2275.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,20%,2025-09-23T09:20:00+05:30,40.74,sl,-7.79,-2337.00,2025-09-23T09:24:00+05:30,57.72,sl,-10.62,-3186.00,-5523.00,-5623.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,30%,2025-09-23T14:07:00+05:30,44.14,sl,-11.19,-3355.50,2025-09-23T09:28:00+05:30,62.53,sl,-15.43,-4629.00,-7984.50,-8084.50
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,40%,2025-09-23T14:08:00+05:30,47.53,sl,-14.58,-4374.00,2025-09-23T09:28:00+05:30,67.34,sl,-20.24,-6072.00,-10446.00,-10546.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,50%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:29:00+05:30,72.15,sl,-25.05,-7515.00,2340.00,2240.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,60%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:30:00+05:30,76.96,sl,-29.86,-8958.00,897.00,797.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,70%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:30:00+05:30,81.77,sl,-34.67,-10401.00,-546.00,-646.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,80%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:30:00+05:30,86.58,sl,-39.48,-11844.00,-1989.00,-2089.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,90%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:30:00+05:30,91.39,sl,-44.29,-13287.00,-3432.00,-3532.00
NIFTY,2025-09-23,Tuesday,2025-09-23,25200,25250,1,300,33.95,48.10,100%,2025-09-23T15:20:00+05:30,0.10,day_close,32.85,9855.00,2025-09-23T09:37:00+05:30,96.20,sl,-49.10,-14730.00,-4875.00,-4975.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,20%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T09:30:00+05:30,247.44,sl,-42.24,-4224.00,6646.00,6546.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,30%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T11:03:00+05:30,268.06,sl,-62.86,-6286.00,4584.00,4484.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,40%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T11:04:00+05:30,288.68,sl,-83.48,-8348.00,2522.00,2422.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,50%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T11:08:00+05:30,309.30,sl,-104.10,-10410.00,460.00,360.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,60%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T15:20:00+05:30,230.30,day_close,-25.10,-2510.00,8360.00,8260.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,70%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T15:20:00+05:30,230.30,day_close,-25.10,-2510.00,8360.00,8260.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,80%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T15:20:00+05:30,230.30,day_close,-25.10,-2510.00,8360.00,8260.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,90%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T15:20:00+05:30,230.30,day_close,-25.10,-2510.00,8360.00,8260.00
SENSEX,2025-09-24,Wednesday,2025-09-25,81900,81900,0,100,225.00,206.20,100%,2025-09-24T15:20:00+05:30,115.30,day_close,108.70,10870.00,2025-09-24T15:20:00+05:30,230.30,day_close,-25.10,-2510.00,8360.00,8260.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,20%,2025-09-25T09:21:00+05:30,198.96,sl,-34.16,-3416.00,2025-09-25T10:36:00+05:30,163.56,sl,-28.26,-2826.00,-6242.00,-6342.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,30%,2025-09-25T09:21:00+05:30,215.54,sl,-50.74,-5074.00,2025-09-25T10:36:00+05:30,177.19,sl,-41.89,-4189.00,-9263.00,-9363.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,40%,2025-09-25T09:22:00+05:30,232.12,sl,-67.32,-6732.00,2025-09-25T10:36:00+05:30,190.82,sl,-55.52,-5552.00,-12284.00,-12384.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,50%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T11:42:00+05:30,204.45,sl,-69.15,-6915.00,9535.00,9435.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,60%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T11:42:00+05:30,218.08,sl,-82.78,-8278.00,8172.00,8072.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,70%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T11:43:00+05:30,231.71,sl,-96.41,-9641.00,6809.00,6709.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,80%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T11:50:00+05:30,245.34,sl,-110.04,-11004.00,5446.00,5346.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,90%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T12:06:00+05:30,258.97,sl,-123.67,-12367.00,4083.00,3983.00
SENSEX,2025-09-25,Thursday,2025-09-25,81700,81700,0,100,165.80,136.30,100%,2025-09-25T15:20:00+05:30,0.30,day_close,164.50,16450.00,2025-09-25T14:11:00+05:30,272.60,sl,-137.30,-13730.00,2720.00,2620.00
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,20%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T09:30:00+05:30,97.38,sl,-17.23,-5169.00,14571.00,14471.00
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,30%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T09:37:00+05:30,105.50,sl,-25.34,-7603.50,12136.50,12036.50
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,40%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T11:33:00+05:30,113.61,sl,-33.46,-10038.00,9702.00,9602.00
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,50%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:30:00+05:30,121.73,sl,-41.58,-12472.50,7267.50,7167.50
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,60%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:31:00+05:30,129.84,sl,-49.69,-14907.00,4833.00,4733.00
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,70%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:32:00+05:30,137.96,sl,-57.80,-17341.50,2398.50,2298.50
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,80%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:50:00+05:30,146.07,sl,-65.92,-19776.00,-36.00,-136.00
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,90%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:50:00+05:30,154.19,sl,-74.03,-22210.50,-2470.50,-2570.50
NIFTY,2025-09-26,Friday,2025-09-30,24800,24850,1,300,100.45,81.15,100%,2025-09-26T15:20:00+05:30,33.65,day_close,65.80,19740.00,2025-09-26T13:51:00+05:30,162.30,sl,-82.15,-24645.00,-4905.00,-5005.00
NIFTY,2025-09-29,Monday,2025-09-30,24650,24750,2,300,67.65,84.15,20%,2025-09-29T09:33:00+05:30,81.18,sl,-14.53,-4359.00,2025-09-29T12:09:00+05:30,100.98,sl,-17.83,-5349.00,-9708.00,-9808.00
NIFTY,2025-09-29,Monday,2025-09-30,24650,24750,2,300,67.65,84.15,30%,2025-09-29T09:35:00+05:30,87.95,sl,-21.30,-6388.50,2025-09-29T12:13:00+05:30,109.40,sl,-26.25,-7873.50,-14262.00,-14362.00
NIFTY,2025-09-29,Monday,2025-09-30,24650,24750,2,300,67.65,84.15,40%,2025-09-29T09:44:00+05:30,94.71,sl,-28.06,-8418.00,2025-09-29T12:39:00+05:30,117.81,sl,-34.66,-10398.00,-18816.00,-18916.00
