entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,sold_side,bought_contract_name,bought_option_entry_timestamp,bought_option_entry_open,bought_option_exit_timestamp,bought_option_exit_open,sold_contract_name,sold_option_entry_timestamp,sold_option_entry_open,sold_option_exit_timestamp,sold_option_exit_open,bought_gross_pnl,sold_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
2025-12-17,TRADED,,2025-12-23,2025-12-18,2025-12-17T15:15:00+05:30,25821.8,25817.14,ABOVE_SMA,25800,CE,PE,NIFTY_25800_CE_23_DEC_25.csv,2025-12-17T15:29:00+05:30,152.95,2025-12-18T09:16:00+05:30,108.9,NIFTY_25800_PE_23_DEC_25.csv,2025-12-17T15:29:00+05:30,84.65,2025-12-18T09:16:00+05:30,109.5,-5986.50,-3490.50,-9477.00,100.00,-9577.00,
2025-12-18,TRADED,,2025-12-23,2025-12-19,2025-12-18T15:15:00+05:30,25815.65,25831.26,BELOW_SMA,25800,PE,CE,NIFTY_25800_PE_23_DEC_25.csv,2025-12-18T15:29:00+05:30,86.75,2025-12-19T09:16:00+05:30,43.05,NIFTY_25800_CE_23_DEC_25.csv,2025-12-18T15:29:00+05:30,120.95,2025-12-19T09:16:00+05:30,172.55,-5941.00,-6968.00,-12909.00,100.00,-13009.00,
2025-12-19,TRADED,,2025-12-23,2025-12-22,2025-12-19T15:15:00+05:30,25961.4,25953.74,ABOVE_SMA,25950,CE,PE,NIFTY_25950_CE_23_DEC_25.csv,2025-12-19T15:29:00+05:30,94.65,2025-12-22T09:16:00+05:30,177.15,NIFTY_25950_PE_23_DEC_25.csv,2025-12-19T15:29:00+05:30,62.85,2025-12-22T09:16:00+05:30,19.25,10465.00,5408.00,15873.00,100.00,15773.00,
2025-12-22,TRADED,,2025-12-23,2025-12-23,2025-12-22T15:15:00+05:30,26162.75,26140.60,ABOVE_SMA,26150,CE,PE,NIFTY_26150_CE_23_DEC_25.csv,2025-12-22T15:29:00+05:30,57.0,2025-12-23T09:16:00+05:30,62.7,NIFTY_26150_PE_23_DEC_25.csv,2025-12-22T15:29:00+05:30,52.1,2025-12-23T09:16:00+05:30,33.45,481.00,2164.50,2645.50,100.00,2545.50,
2025-12-23,TRADED,,2025-12-30,2025-12-24,2025-12-23T15:15:00+05:30,26165.95,26179.99,BELOW_SMA,26150,PE,CE,NIFTY_26150_PE_30_DEC_25.csv,2025-12-23T15:29:00+05:30,88.0,2025-12-24T09:16:00+05:30,94.3,NIFTY_26150_CE_30_DEC_25.csv,2025-12-23T15:29:00+05:30,138.94,2025-12-24T09:16:00+05:30,114.45,559.00,2923.70,3482.70,100.00,3382.70,
2025-12-24,TRADED,,2025-12-30,2025-12-26,2025-12-24T15:15:00+05:30,26141.65,26186.74,BELOW_SMA,26150,PE,CE,NIFTY_26150_PE_30_DEC_25.csv,2025-12-24T15:29:00+05:30,76.3,2025-12-26T09:16:00+05:30,99.2,NIFTY_26150_CE_30_DEC_25.csv,2025-12-24T15:29:00+05:30,95.05,2025-12-26T09:16:00+05:30,59.15,2717.00,4407.00,7124.00,100.00,7024.00,
2025-12-26,TRADED,,2025-12-30,2025-12-29,2025-12-26T15:15:00+05:30,26047.65,26061.44,BELOW_SMA,26050,PE,CE,NIFTY_26050_PE_30_DEC_25.csv,2025-12-26T15:29:00+05:30,61.2,2025-12-29T09:16:00+05:30,48.7,NIFTY_26050_CE_30_DEC_25.csv,2025-12-26T15:29:00+05:30,69.95,2025-12-29T09:16:00+05:30,69.15,-1885.00,-156.00,-2041.00,100.00,-2141.00,
2025-12-29,TRADED,,2025-12-30,2025-12-30,2025-12-29T15:15:00+05:30,25949.8,25979.27,BELOW_SMA,25950,PE,CE,NIFTY_25950_PE_30_DEC_25.csv,2025-12-29T15:29:00+05:30,45.65,2025-12-30T09:16:00+05:30,67.95,NIFTY_25950_CE_30_DEC_25.csv,2025-12-29T15:29:00+05:30,51.6,2025-12-30T09:16:00+05:30,22.7,2639.00,3497.00,6136.00,100.00,6036.00,
2025-12-30,SKIPPED,no_next_weekly_expiry,,2025-12-31,2025-12-30T15:15:00+05:30,25970.55,25922.70,ABOVE_SMA,25950,CE,PE,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,No weekly expiry folder exists strictly after the trade date.
2025-12-31,SKIPPED,no_next_trading_day,,,2025-12-31T15:15:00+05:30,26141.85,26094.01,ABOVE_SMA,26150,CE,PE,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,No next trading day exists in the dataset.
