entry_date,status,skip_reason,index,active_expiry,spot,atm_strike,ce_strike,ce_entry_price,ce_stop_price,ce_exit_price,ce_exit_timestamp,ce_exit_reason,ce_points_pnl,ce_gross_pnl,ce_net_pnl,ce_failure_reason,pe_strike,pe_entry_price,pe_stop_price,pe_exit_price,pe_exit_timestamp,pe_exit_reason,pe_points_pnl,pe_gross_pnl,pe_net_pnl,pe_failure_reason,lot_size,lots,total_qty,combined_entry_credit,gross_pnl,brokerage,net_pnl,remarks,cumulative_pnl
2025-09-19,TRADED,,NIFTY,2025-09-23,25410.2,25400,25600,12.2,24.40,10.85,2025-09-19T15:20:00+05:30,day_close,-0.65,-48.75,-98.75,,25200,21.05,42.10,42.10,2025-09-19T10:01:00+05:30,stop_loss,-23.05,-1728.75,-1778.75,,75,1,75,33.25,-1777.50,100.00,-1877.50,,4925.05
2025-09-22,TRADED,,NIFTY,2025-09-23,25238.1,25250,25450,14.3,28.60,8.25,2025-09-22T15:20:00+05:30,day_close,4.05,303.75,253.75,,25050,7.5,15.00,15.00,2025-09-22T14:46:00+05:30,stop_loss,-9.50,-712.50,-762.50,,75,1,75,21.80,-408.75,100.00,-508.75,,4416.30
2025-09-23,TRADED,,NIFTY,2025-09-23,25209.0,25200,25400,3.55,7.10,0.05,2025-09-23T15:20:00+05:30,day_close,1.50,112.50,62.50,,25000,2.9,5.80,5.80,2025-09-23T09:37:00+05:30,stop_loss,-4.90,-367.50,-417.50,,75,1,75,6.45,-255.00,100.00,-355.00,,4061.30
2025-09-24,TRADED,,SENSEX,2025-09-25,81900,81900,82500,37.65,75.30,20.10,2025-09-24T15:20:00+05:30,day_close,15.55,155.50,105.50,,81300,44.4,88.80,39.55,2025-09-24T15:20:00+05:30,day_close,2.85,28.50,-21.50,,10,1,10,82.05,184.00,100.00,84.00,,4145.30
2025-09-25,TRADED,,SENSEX,2025-09-25,81800,81800,82400,13.4,26.80,0.30,2025-09-25T15:20:00+05:30,day_close,11.10,111.00,61.00,,81200,17.7,35.40,35.40,2025-09-25T15:02:00+05:30,stop_loss,-19.70,-197.00,-247.00,,10,1,10,31.10,-86.00,100.00,-186.00,,3959.30
2025-09-26,TRADED,,NIFTY,2025-09-30,24818.55,24800,25000,33.65,67.30,15.60,2025-09-26T15:20:00+05:30,day_close,16.05,1203.75,1153.75,,24600,19.8,39.60,39.60,2025-09-26T13:50:00+05:30,stop_loss,-21.80,-1635.00,-1685.00,,75,1,75,53.45,-431.25,100.00,-531.25,,3428.05
2025-09-29,TRADED,,NIFTY,2025-09-30,24728.55,24750,24950,15.8,31.60,6.00,2025-09-29T15:20:00+05:30,day_close,7.80,585.00,535.00,,24550,17.3,34.60,34.60,2025-09-29T12:40:00+05:30,stop_loss,-19.30,-1447.50,-1497.50,,75,1,75,33.10,-862.50,100.00,-962.50,,2465.55
2025-09-30,TRADED,,NIFTY,2025-09-30,24691.95,24700,24900,5.55,11.10,0.15,2025-09-30T15:20:00+05:30,day_close,3.40,255.00,205.00,,24500,8.35,16.70,16.70,2025-09-30T10:36:00+05:30,stop_loss,-10.35,-776.25,-826.25,,75,1,75,13.90,-521.25,100.00,-621.25,,1844.30
2025-10-01,TRADED,,SENSEX,2025-10-01,80400,80400,81000,20.7,41.40,41.40,2025-10-01T09:48:00+05:30,stop_loss,-22.70,-227.00,-277.00,,79800,27.3,54.60,0.10,2025-10-01T15:20:00+05:30,day_close,25.20,252.00,202.00,,10,1,10,48.00,25.00,100.00,-75.00,,1769.30
2025-10-03,TRADED,,NIFTY,2025-10-07,24759.55,24750,24950,31.1,62.20,47.60,2025-10-03T15:20:00+05:30,day_close,-18.50,-1387.50,-1437.50,,24550,18.4,36.80,9.45,2025-10-03T15:20:00+05:30,day_close,6.95,521.25,471.25,,75,1,75,49.50,-866.25,100.00,-966.25,,803.05
2025-10-06,TRADED,,NIFTY,2025-10-07,24916.55,24900,25100,8.45,16.90,16.90,2025-10-06T10:20:00+05:30,stop_loss,-10.45,-783.75,-833.75,,24700,11.5,23.00,4.20,2025-10-06T15:20:00+05:30,day_close,5.30,397.50,347.50,,75,1,75,19.95,-386.25,100.00,-486.25,,316.80
2025-10-07,TRADED,,NIFTY,2025-10-07,25085.3,25100,25300,4.05,8.10,8.10,2025-10-07T09:48:00+05:30,stop_loss,-6.05,-453.75,-503.75,,24900,4.4,8.80,0.10,2025-10-07T15:20:00+05:30,day_close,2.30,172.50,122.50,,75,1,75,8.45,-281.25,100.00,-381.25,,-64.45
2025-10-08,TRADED,,SENSEX,2025-10-09,82200,82200,82800,37.65,75.30,8.00,2025-10-08T15:20:00+05:30,day_close,27.65,276.50,226.50,,81600,43.85,87.70,87.70,2025-10-08T10:58:00+05:30,stop_loss,-45.85,-458.50,-508.50,,10,1,10,81.50,-182.00,100.00,-282.00,,-346.45
2025-10-09,TRADED,,SENSEX,2025-10-09,82000,82000,82600,18.15,36.30,0.10,2025-10-09T15:20:00+05:30,day_close,16.05,160.50,110.50,,81400,19.8,39.60,39.60,2025-10-09T09:45:00+05:30,stop_loss,-21.80,-218.00,-268.00,,10,1,10,37.95,-57.50,100.00,-157.50,,-503.95
2025-10-10,TRADED,,NIFTY,2025-10-14,25167.65,25150,25350,47.6,95.20,95.20,2025-10-10T11:14:00+05:30,stop_loss,-49.60,-3720.00,-3770.00,,24950,12.8,25.60,8.00,2025-10-10T15:20:00+05:30,day_close,2.80,210.00,160.00,,75,1,75,60.40,-3510.00,100.00,-3610.00,,-4113.95
2025-10-13,TRADED,,NIFTY,2025-10-14,25177.3,25200,25400,16.35,32.70,12.80,2025-10-13T15:20:00+05:30,day_close,1.55,116.25,66.25,,25000,20.75,41.50,8.60,2025-10-13T15:20:00+05:30,day_close,10.15,761.25,711.25,,75,1,75,37.10,877.50,100.00,777.50,,-3336.45
2025-10-14,TRADED,,NIFTY,2025-10-14,25277.55,25300,25500,3.95,7.90,0.05,2025-10-14T15:20:00+05:30,day_close,1.90,142.50,92.50,,25100,5.75,11.50,11.50,2025-10-14T09:40:00+05:30,stop_loss,-7.75,-581.25,-631.25,,75,1,75,9.70,-438.75,100.00,-538.75,,-3875.20
2025-10-15,TRADED,,SENSEX,2025-10-16,82500,82500,83100,32.7,65.40,41.80,2025-10-15T15:20:00+05:30,day_close,-11.10,-111.00,-161.00,,81900,61.8,123.60,23.30,2025-10-15T15:20:00+05:30,day_close,36.50,365.00,315.00,,10,1,10,94.50,254.00,100.00,154.00,,-3721.20
2025-10-16,TRADED,,SENSEX,2025-10-16,83000,83000,83600,9.85,19.70,19.70,2025-10-16T14:07:00+05:30,stop_loss,-11.85,-118.50,-168.50,,82400,19.35,38.70,0.35,2025-10-16T15:20:00+05:30,day_close,17.00,170.00,120.00,,10,1,10,29.20,51.50,100.00,-48.50,,-3769.70
2025-10-17,TRADED,,NIFTY,2025-10-20,25546.85,25550,25750,36.15,72.30,72.30,2025-10-17T10:31:00+05:30,stop_loss,-38.15,-2861.25,-2911.25,,25350,20.4,40.80,10.70,2025-10-17T15:20:00+05:30,day_close,7.70,577.50,527.50,,75,1,75,56.55,-2283.75,100.00,-2383.75,,-6153.45
2025-10-20,TRADED,,NIFTY,2025-10-20,25824.6,25800,26000,22.0,44.00,0.10,2025-10-20T15:20:00+05:30,day_close,19.90,1492.50,1442.50,,25600,5.3,10.60,10.60,2025-10-20T09:46:00+05:30,stop_loss,-7.30,-547.50,-597.50,,75,1,75,27.30,945.00,100.00,845.00,,-5308.45
2025-10-21,SKIPPED,sensex_spot_not_found,SENSEX,2025-10-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2025-10-21T09:30:00+05:30 for expiry 2025-10-23.,-5308.45
2025-10-23,TRADED,,SENSEX,2025-10-23,85200,85200,85800,16.75,33.50,0.15,2025-10-23T15:20:00+05:30,day_close,14.60,146.00,96.00,,84600,32.3,64.60,64.60,2025-10-23T15:13:00+05:30,stop_loss,-34.30,-343.00,-393.00,,10,1,10,49.05,-197.00,100.00,-297.00,,-5605.45
2025-10-24,TRADED,,NIFTY,2025-10-28,25935.1,25950,26150,37.8,75.60,17.45,2025-10-24T15:20:00+05:30,day_close,18.35,1376.25,1326.25,,25750,41.85,83.70,83.70,2025-10-24T13:34:00+05:30,stop_loss,-43.85,-3288.75,-3338.75,,75,1,75,79.65,-1912.50,100.00,-2012.50,,-7617.95
2025-10-27,TRADED,,NIFTY,2025-10-28,25843.2,25850,26050,39.0,78.00,78.00,2025-10-27T10:09:00+05:30,stop_loss,-41.00,-3075.00,-3125.00,,25650,12.3,24.60,7.25,2025-10-27T15:20:00+05:30,day_close,3.05,228.75,178.75,,75,1,75,51.30,-2846.25,100.00,-2946.25,,-10564.20
2025-10-28,TRADED,,NIFTY,2025-10-28,25939.95,25950,26150,18.05,36.10,0.25,2025-10-28T15:20:00+05:30,day_close,15.80,1185.00,1135.00,,25750,7.75,15.50,15.50,2025-10-28T10:07:00+05:30,stop_loss,-9.75,-731.25,-781.25,,75,1,75,25.80,453.75,100.00,353.75,,-10210.45
2025-10-29,TRADED,,SENSEX,2025-10-30,85000,85000,85600,87.85,175.70,87.80,2025-10-29T15:20:00+05:30,day_close,-1.95,-19.50,-69.50,,84400,96.2,192.40,56.80,2025-10-29T15:20:00+05:30,day_close,37.40,374.00,324.00,,10,1,10,184.05,354.50,100.00,254.50,,-9955.95
2025-10-30,TRADED,,SENSEX,2025-10-30,84800,84800,85400,16.65,33.30,0.10,2025-10-30T15:20:00+05:30,day_close,14.55,145.50,95.50,,84200,25.15,50.30,50.30,2025-10-30T09:37:00+05:30,stop_loss,-27.15,-271.50,-321.50,,10,1,10,41.80,-126.00,100.00,-226.00,,-10181.95
2025-10-31,TRADED,,NIFTY,2025-11-04,25863.8,25850,26050,77.0,154.00,30.15,2025-10-31T15:20:00+05:30,day_close,44.85,3363.75,3313.75,,25650,23.45,46.90,46.90,2025-10-31T11:01:00+05:30,stop_loss,-25.45,-1908.75,-1958.75,,75,1,75,100.45,1455.00,100.00,1355.00,,-8826.95
2025-11-03,TRADED,,NIFTY,2025-11-04,25696.85,25700,25900,30.0,60.00,29.50,2025-11-03T15:20:00+05:30,day_close,-1.50,-112.50,-162.50,,25500,21.7,43.40,7.60,2025-11-03T15:20:00+05:30,day_close,12.10,907.50,857.50,,75,1,75,51.70,795.00,100.00,695.00,,-8131.95
2025-11-04,TRADED,,NIFTY,2025-11-04,25744.75,25750,25950,6.05,12.10,0.15,2025-11-04T15:20:00+05:30,day_close,3.90,292.50,242.50,,25550,7.7,15.40,0.10,2025-11-04T15:20:00+05:30,day_close,5.60,420.00,370.00,,75,1,75,13.75,712.50,100.00,612.50,,-7519.45
2025-11-06,TRADED,,SENSEX,2025-11-06,83700,83700,84300,10.8,21.60,0.15,2025-11-06T15:20:00+05:30,day_close,8.65,86.50,36.50,,83100,18.7,37.40,37.40,2025-11-06T10:10:00+05:30,stop_loss,-20.70,-207.00,-257.00,,10,1,10,29.50,-120.50,100.00,-220.50,,-7739.95
2025-11-07,TRADED,,NIFTY,2025-11-11,25433.8,25450,25650,22.65,45.30,45.30,2025-11-07T13:26:00+05:30,stop_loss,-24.65,-1848.75,-1898.75,,25250,51.35,102.70,17.05,2025-11-07T15:20:00+05:30,day_close,32.30,2422.50,2372.50,,75,1,75,74.00,573.75,100.00,473.75,,-7266.20
2025-11-10,TRADED,,NIFTY,2025-11-11,25503.5,25500,25700,28.2,56.40,26.55,2025-11-10T15:20:00+05:30,day_close,-0.35,-26.25,-76.25,,25300,11.55,23.10,5.45,2025-11-10T15:20:00+05:30,day_close,4.10,307.50,257.50,,75,1,75,39.75,281.25,100.00,181.25,,-7084.95
2025-11-11,TRADED,,NIFTY,2025-11-11,25617.0,25600,25800,3.55,7.10,0.05,2025-11-11T15:20:00+05:30,day_close,1.50,112.50,62.50,,25400,13.95,27.90,0.10,2025-11-11T15:20:00+05:30,day_close,11.85,888.75,838.75,,75,1,75,17.50,1001.25,100.00,901.25,,-6183.70
2025-11-12,TRADED,,SENSEX,2025-11-13,84300,84300,84900,51.1,102.20,102.20,2025-11-12T12:35:00+05:30,stop_loss,-53.10,-531.00,-581.00,,83700,67.05,134.10,24.90,2025-11-12T15:20:00+05:30,day_close,40.15,401.50,351.50,,10,1,10,118.15,-129.50,100.00,-229.50,,-6413.20
2025-11-13,TRADED,,SENSEX,2025-11-13,84500,84500,85100,15.4,30.80,30.80,2025-11-13T11:04:00+05:30,stop_loss,-17.40,-174.00,-224.00,,83900,18.85,37.70,0.10,2025-11-13T15:20:00+05:30,day_close,16.75,167.50,117.50,,10,1,10,34.25,-6.50,100.00,-106.50,,-6519.70
2025-11-14,TRADED,,NIFTY,2025-11-18,25767.9,25750,25950,92.7,185.40,93.30,2025-11-14T15:20:00+05:30,day_close,-2.60,-195.00,-245.00,,25550,30.2,60.40,14.75,2025-11-14T15:20:00+05:30,day_close,13.45,1008.75,958.75,,75,1,75,122.90,813.75,100.00,713.75,,-5805.95
2025-11-17,TRADED,,NIFTY,2025-11-18,25948.2,25950,26150,26.35,52.70,19.95,2025-11-17T15:20:00+05:30,day_close,4.40,330.00,280.00,,25750,15.65,31.30,8.15,2025-11-17T15:20:00+05:30,day_close,5.50,412.50,362.50,,75,1,75,42.00,742.50,100.00,642.50,,-5163.45
2025-11-18,TRADED,,NIFTY,2025-11-18,26021.8,26000,26200,3.75,7.50,0.05,2025-11-18T15:20:00+05:30,day_close,1.70,127.50,77.50,,25800,10.1,20.20,20.20,2025-11-18T09:59:00+05:30,stop_loss,-12.10,-907.50,-957.50,,75,1,75,13.85,-780.00,100.00,-880.00,,-6043.45
2025-11-19,TRADED,,SENSEX,2025-11-20,84700,84700,85300,55.0,110.00,110.00,2025-11-19T12:02:00+05:30,stop_loss,-57.00,-570.00,-620.00,,84100,67.55,135.10,19.05,2025-11-19T15:20:00+05:30,day_close,46.50,465.00,415.00,,10,1,10,122.55,-105.00,100.00,-205.00,,-6248.45
2025-11-20,TRADED,,SENSEX,2025-11-20,85400,85400,86000,11.35,22.70,22.70,2025-11-20T13:45:00+05:30,stop_loss,-13.35,-133.50,-183.50,,84800,21.95,43.90,43.90,2025-11-20T09:44:00+05:30,stop_loss,-23.95,-239.50,-289.50,,10,1,10,33.30,-373.00,100.00,-473.00,,-6721.45
2025-11-21,TRADED,,NIFTY,2025-11-25,26109.55,26100,26300,58.95,117.90,27.60,2025-11-21T15:20:00+05:30,day_close,29.35,2201.25,2151.25,,25900,31.5,63.00,41.65,2025-11-21T15:20:00+05:30,day_close,-12.15,-911.25,-961.25,,75,1,75,90.45,1290.00,100.00,1190.00,,-5531.45
2025-11-24,TRADED,,NIFTY,2025-11-25,26122.8,26100,26300,22.25,44.50,5.10,2025-11-24T15:20:00+05:30,day_close,15.15,1136.25,1086.25,,25900,14.6,29.20,29.20,2025-11-24T14:23:00+05:30,stop_loss,-16.60,-1245.00,-1295.00,,75,1,75,36.85,-108.75,100.00,-208.75,,-5740.20
2025-11-25,TRADED,,NIFTY,2025-11-25,25998.5,26000,26200,5.15,10.30,0.10,2025-11-25T15:20:00+05:30,day_close,3.05,228.75,178.75,,25800,8.2,16.40,0.10,2025-11-25T15:20:00+05:30,day_close,6.10,457.50,407.50,,75,1,75,13.35,686.25,100.00,586.25,,-5153.95
2025-11-26,TRADED,,SENSEX,2025-11-27,85000,85000,85600,41.75,83.50,83.50,2025-11-26T09:50:00+05:30,stop_loss,-43.75,-437.50,-487.50,,84400,54.25,108.50,15.45,2025-11-26T15:20:00+05:30,day_close,36.80,368.00,318.00,,10,1,10,96.00,-69.50,100.00,-169.50,,-5323.45
2025-11-27,TRADED,,SENSEX,2025-11-27,85900,85900,86500,11.45,22.90,0.15,2025-11-27T15:20:00+05:30,day_close,9.30,93.00,43.00,,85300,17.05,34.10,34.10,2025-11-27T09:43:00+05:30,stop_loss,-19.05,-190.50,-240.50,,10,1,10,28.50,-97.50,100.00,-197.50,,-5520.95
2025-11-28,TRADED,,NIFTY,2025-12-02,26237.45,26250,26450,30.0,60.00,18.15,2025-11-28T15:20:00+05:30,day_close,9.85,738.75,688.75,,26050,34.9,69.80,28.05,2025-11-28T15:20:00+05:30,day_close,4.85,363.75,313.75,,75,1,75,64.90,1102.50,100.00,1002.50,,-4518.45
2025-12-01,TRADED,,NIFTY,2025-12-02,26325.8,26350,26550,7.45,14.90,2.80,2025-12-01T15:20:00+05:30,day_close,2.65,198.75,148.75,,26150,25.55,51.10,51.10,2025-12-01T11:46:00+05:30,stop_loss,-27.55,-2066.25,-2116.25,,75,1,75,33.00,-1867.50,100.00,-1967.50,,-6485.95
2025-12-02,TRADED,,NIFTY,2025-12-02,26087.95,26100,26300,7.5,15.00,0.10,2025-12-02T15:20:00+05:30,day_close,5.40,405.00,355.00,,25900,3.3,6.60,0.05,2025-12-02T15:20:00+05:30,day_close,1.25,93.75,43.75,,75,1,75,10.80,498.75,100.00,398.75,,-6087.20
2025-12-03,TRADED,,SENSEX,2025-12-04,85100,85100,85700,45.5,91.00,35.10,2025-12-03T15:20:00+05:30,day_close,8.40,84.00,34.00,,84500,64.7,129.40,25.65,2025-12-03T15:20:00+05:30,day_close,37.05,370.50,320.50,,10,1,10,110.20,454.50,100.00,354.50,,-5732.70
2025-12-04,TRADED,,SENSEX,2025-12-04,85200,85200,85800,12.85,25.70,25.70,2025-12-04T10:31:00+05:30,stop_loss,-14.85,-148.50,-198.50,,84600,16.95,33.90,0.10,2025-12-04T15:20:00+05:30,day_close,14.85,148.50,98.50,,10,1,10,29.80,0.00,100.00,-100.00,,-5832.70
2025-12-05,TRADED,,NIFTY,2025-12-09,25999.8,26000,26200,46.8,93.60,93.60,2025-12-05T12:33:00+05:30,stop_loss,-48.80,-3660.00,-3710.00,,25800,22.35,44.70,6.20,2025-12-05T15:20:00+05:30,day_close,14.15,1061.25,1011.25,,75,1,75,69.15,-2598.75,100.00,-2698.75,,-8531.45
2025-12-08,TRADED,,NIFTY,2025-12-09,26159.8,26150,26350,12.5,25.00,3.80,2025-12-08T15:20:00+05:30,day_close,6.70,502.50,452.50,,25950,12.85,25.70,25.70,2025-12-08T12:28:00+05:30,stop_loss,-14.85,-1113.75,-1163.75,,75,1,75,25.35,-611.25,100.00,-711.25,,-9242.70
2025-12-09,TRADED,,NIFTY,2025-12-09,25867.1,25850,26050,5.8,11.60,0.05,2025-12-09T15:20:00+05:30,day_close,3.75,281.25,231.25,,25650,8.05,16.10,16.10,2025-12-09T09:36:00+05:30,stop_loss,-10.05,-753.75,-803.75,,75,1,75,13.85,-472.50,100.00,-572.50,,-9815.20
2025-12-10,TRADED,,SENSEX,2025-12-11,84900,84900,85500,59.0,118.00,18.20,2025-12-10T15:20:00+05:30,day_close,38.80,388.00,338.00,,84300,66.9,133.80,133.80,2025-12-10T12:30:00+05:30,stop_loss,-68.90,-689.00,-739.00,,10,1,10,125.90,-301.00,100.00,-401.00,,-10216.20
2025-12-11,TRADED,,SENSEX,2025-12-11,84600,84600,85200,20.95,41.90,0.05,2025-12-11T15:20:00+05:30,day_close,18.90,189.00,139.00,,84000,29.25,58.50,58.50,2025-12-11T09:37:00+05:30,stop_loss,-31.25,-312.50,-362.50,,10,1,10,50.20,-123.50,100.00,-223.50,,-10439.70
2025-12-12,TRADED,,NIFTY,2025-12-16,25971.2,25950,26150,46.05,92.10,38.45,2025-12-12T15:20:00+05:30,day_close,5.60,420.00,370.00,,25750,17.8,35.60,11.10,2025-12-12T15:20:00+05:30,day_close,4.70,352.50,302.50,,75,1,75,63.85,772.50,100.00,672.50,,-9767.20
2025-12-15,TRADED,,NIFTY,2025-12-16,25930.05,25950,26150,11.45,22.90,22.90,2025-12-15T11:58:00+05:30,stop_loss,-13.45,-1008.75,-1058.75,,25750,22.1,44.20,5.45,2025-12-15T15:20:00+05:30,day_close,14.65,1098.75,1048.75,,75,1,75,33.55,90.00,100.00,-10.00,,-9777.20
2025-12-16,TRADED,,NIFTY,2025-12-16,25951.5,25950,26150,3.0,6.00,0.10,2025-12-16T15:20:00+05:30,day_close,0.90,67.50,17.50,,25750,5.4,10.80,0.05,2025-12-16T15:20:00+05:30,day_close,3.35,251.25,201.25,,75,1,75,8.40,318.75,100.00,218.75,,-9558.45
2025-12-17,TRADED,,SENSEX,2025-12-18,84900,84900,85500,36.85,73.70,10.45,2025-12-17T15:20:00+05:30,day_close,24.40,244.00,194.00,,84300,56.4,112.80,112.80,2025-12-17T10:29:00+05:30,stop_loss,-58.40,-584.00,-634.00,,10,1,10,93.25,-340.00,100.00,-440.00,,-9998.45
2025-12-18,TRADED,,SENSEX,2025-12-18,84400,84400,85000,16.75,33.50,33.50,2025-12-18T10:23:00+05:30,stop_loss,-18.75,-187.50,-237.50,,83800,8.2,16.40,0.05,2025-12-18T15:20:00+05:30,day_close,6.15,61.50,11.50,,10,1,10,24.95,-126.00,100.00,-226.00,,-10224.45
2025-12-19,TRADED,,NIFTY,2025-12-23,25911.5,25900,26100,40.25,80.50,29.10,2025-12-19T15:20:00+05:30,day_close,9.15,686.25,636.25,,25700,18.3,36.60,11.15,2025-12-19T15:20:00+05:30,day_close,5.15,386.25,336.25,,75,1,75,58.55,1072.50,100.00,972.50,,-9251.95
2025-12-22,TRADED,,NIFTY,2025-12-23,26055.85,26050,26250,21.15,42.30,18.30,2025-12-22T15:20:00+05:30,day_close,0.85,63.75,13.75,,25850,8.3,16.60,5.10,2025-12-22T15:20:00+05:30,day_close,1.20,90.00,40.00,,75,1,75,29.45,153.75,100.00,53.75,,-9198.20
2025-12-23,TRADED,,NIFTY,2025-12-23,26205.2,26200,26400,1.5,3.00,0.05,2025-12-23T15:20:00+05:30,day_close,-0.55,-41.25,-91.25,,26000,7.25,14.50,0.05,2025-12-23T15:20:00+05:30,day_close,5.20,390.00,340.00,,75,1,75,8.75,348.75,100.00,248.75,,-8949.45
2025-12-24,TRADED,,SENSEX,2025-12-24,85600,85600,86200,5.6,11.20,0.10,2025-12-24T15:20:00+05:30,day_close,3.50,35.00,-15.00,,85000,7.9,15.80,0.05,2025-12-24T15:20:00+05:30,day_close,5.85,58.50,8.50,,10,1,10,13.50,93.50,100.00,-6.50,,-8955.95
2025-12-26,TRADED,,NIFTY,2025-12-30,26121.25,26100,26300,19.6,39.20,8.85,2025-12-26T15:20:00+05:30,day_close,8.75,656.25,606.25,,25900,11.35,22.70,17.00,2025-12-26T15:20:00+05:30,day_close,-7.65,-573.75,-623.75,,75,1,75,30.95,82.50,100.00,-17.50,,-8973.45
2025-12-29,TRADED,,NIFTY,2025-12-30,26063.35,26050,26250,7.95,15.90,3.95,2025-12-29T15:20:00+05:30,day_close,2.00,150.00,100.00,,25850,4.95,9.90,9.90,2025-12-29T11:03:00+05:30,stop_loss,-6.95,-521.25,-571.25,,75,1,75,12.90,-371.25,100.00,-471.25,,-9444.70
2025-12-30,TRADED,,NIFTY,2025-12-30,25940.9,25950,26150,2.1,4.20,0.05,2025-12-30T15:20:00+05:30,day_close,0.05,3.75,-46.25,,25750,3.95,7.90,0.10,2025-12-30T15:20:00+05:30,day_close,1.85,138.75,88.75,,75,1,75,6.05,142.50,100.00,42.50,,-9402.20
2025-12-31,TRADED,,SENSEX,2026-01-01,85000,85000,85600,17.14,34.28,34.28,2025-12-31T12:34:00+05:30,stop_loss,-19.14,-191.40,-241.40,,84400,29.0,58.00,9.25,2025-12-31T15:20:00+05:30,day_close,17.75,177.50,127.50,,10,1,10,46.14,-13.90,100.00,-113.90,,-9516.10
2026-01-01,TRADED,,SENSEX,2026-01-01,85400,85400,86000,4.65,9.30,0.05,2026-01-01T15:20:00+05:30,day_close,2.60,26.00,-24.00,,84800,8.15,16.30,0.15,2026-01-01T15:20:00+05:30,day_close,6.00,60.00,10.00,,10,1,10,12.80,86.00,100.00,-14.00,,-9530.10
2026-01-02,TRADED,,NIFTY,2026-01-06,26155.1,26150,26350,24.6,49.20,49.20,2026-01-02T11:31:00+05:30,stop_loss,-26.60,-1729.00,-1779.00,,25950,10.15,20.30,6.05,2026-01-02T15:20:00+05:30,day_close,2.10,136.50,86.50,,65,1,65,34.75,-1592.50,100.00,-1692.50,,-11222.60
2026-01-05,TRADED,,NIFTY,2026-01-06,26333.7,26350,26550,4.3,8.60,8.60,2026-01-05T10:21:00+05:30,stop_loss,-6.30,-409.50,-459.50,,26150,17.95,35.90,35.90,2026-01-05T14:05:00+05:30,stop_loss,-19.95,-1296.75,-1346.75,,65,1,65,22.25,-1706.25,100.00,-1806.25,,-13028.85
2026-01-06,TRADED,,NIFTY,2026-01-06,26189.7,26200,26400,2.45,4.90,0.10,2026-01-06T15:20:00+05:30,day_close,0.35,22.75,-27.25,,26000,4.05,8.10,0.05,2026-01-06T15:20:00+05:30,day_close,2.00,130.00,80.00,,65,1,65,6.50,152.75,100.00,52.75,,-12976.10
2026-01-07,TRADED,,SENSEX,2026-01-08,84900,84900,85500,35.15,70.30,19.50,2026-01-07T15:20:00+05:30,day_close,13.65,136.50,86.50,,84300,25.25,50.50,11.70,2026-01-07T15:20:00+05:30,day_close,11.55,115.50,65.50,,10,1,10,60.40,252.00,100.00,152.00,,-12824.10
2026-01-08,TRADED,,SENSEX,2026-01-08,84800,84800,85400,7.55,15.10,0.25,2026-01-08T15:20:00+05:30,day_close,5.30,53.00,3.00,,84200,5.25,10.50,10.50,2026-01-08T10:52:00+05:30,stop_loss,-7.25,-72.50,-122.50,,10,1,10,12.80,-19.50,100.00,-119.50,,-12943.60
2026-01-09,TRADED,,NIFTY,2026-01-13,25840.4,25850,26050,32.7,65.40,16.45,2026-01-09T15:20:00+05:30,day_close,14.25,926.25,876.25,,25650,24.3,48.60,48.60,2026-01-09T11:53:00+05:30,stop_loss,-26.30,-1709.50,-1759.50,,65,1,65,57.00,-783.25,100.00,-883.25,,-13826.85
2026-01-12,TRADED,,NIFTY,2026-01-13,25669.05,25650,25850,12.65,25.30,25.30,2026-01-12T12:21:00+05:30,stop_loss,-14.65,-952.25,-1002.25,,25450,43.45,86.90,6.55,2026-01-12T15:20:00+05:30,day_close,34.90,2268.50,2218.50,,65,1,65,56.10,1316.25,100.00,1216.25,,-12610.60
2026-01-13,TRADED,,NIFTY,2026-01-13,25897.35,25900,26100,4.05,8.10,0.10,2026-01-13T15:20:00+05:30,day_close,1.95,126.75,76.75,,25700,40.7,81.40,81.40,2026-01-13T13:01:00+05:30,stop_loss,-42.70,-2775.50,-2825.50,,65,1,65,44.75,-2648.75,100.00,-2748.75,,-15359.35
2026-01-14,TRADED,,SENSEX,2026-01-14,83600,83600,84200,18.95,37.90,0.05,2026-01-14T15:20:00+05:30,day_close,16.90,169.00,119.00,,83000,22.55,45.10,0.10,2026-01-14T15:20:00+05:30,day_close,20.45,204.50,154.50,,10,1,10,41.50,373.50,100.00,273.50,,-15085.85
2026-01-16,TRADED,,NIFTY,2026-01-20,25696.05,25700,25900,50.05,100.10,100.10,2026-01-16T10:17:00+05:30,stop_loss,-52.05,-3383.25,-3433.25,,25500,31.1,62.20,30.70,2026-01-16T15:20:00+05:30,day_close,-1.60,-104.00,-154.00,,65,1,65,81.15,-3487.25,100.00,-3587.25,,-18673.10
2026-01-19,TRADED,,NIFTY,2026-01-20,25653.1,25650,25850,12.0,24.00,4.80,2026-01-19T15:20:00+05:30,day_close,5.20,338.00,288.00,,25450,44.15,88.30,24.40,2026-01-19T15:20:00+05:30,day_close,17.75,1153.75,1103.75,,65,1,65,56.15,1491.75,100.00,1391.75,,-17281.35
