entry_date,status,skip_reason,expiry_date,trades,ce_trades,pe_trades,target_hit_exits,premium_sl_exits,sma_cross_exits,day_close_exits,skipped_signals,orders_executed,gross_pnl,brokerage,net_pnl,stop_out_count,sl_capped,remarks
2019-01-15,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10800_PE_02_JAN_20.csv; Missing option file: NIFTY_10800_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10800_PE_02_JAN_20.csv; Missing option file: NIFTY_10800_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Gap 47.66 < min 50 pts; close=10843.3 sma=10795.64; Gap 39.58 < min 50 pts; close=10840.6 sma=10801.02
2019-01-16,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Gap 37.92 < min 50 pts; close=10902.0 sma=10864.08; Gap 38.91 < min 50 pts; close=10906.1 sma=10867.19; Gap 28.38 < min 50 pts; close=10898.3 sma=10869.92; Gap 16.48 < min 50 pts; close=10888.3 sma=10871.82; Gap 18.68 < min 50 pts; close=10892.2 sma=10873.52; Gap 28.98 < min 50 pts; close=10904.5 sma=10875.52; Gap 32.45 < min 50 pts; close=10910.6 sma=10878.15; Gap 28.18 < min 50 pts; close=10908.8 sma=10880.62; Gap 20.20 < min 50 pts; close=10903.3 sma=10883.10; Gap 31.26 < min 50 pts; close=10917.4 sma=10886.14; Gap 27.47 < min 50 pts; close=10916.5 sma=10889.03; Gap 16.86 < min 50 pts; close=10908.5 sma=10891.64; Gap 17.99 < min 50 pts; close=10912.5 sma=10894.51
2019-01-17,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 5.25 < min 50 pts; close=10909.0 sma=10903.75; Gap 6.87 < min 50 pts; close=10910.3 sma=10903.43; Gap 11.29 < min 50 pts; close=10914.5 sma=10903.21; Gap 11.70 < min 50 pts; close=10915.0 sma=10903.30; Gap 13.58 < min 50 pts; close=10917.5 sma=10903.92; Gap 2.76 < min 50 pts; close=10906.7 sma=10903.94; Gap 3.86 < min 50 pts; close=10908.2 sma=10904.34; Gap 13.62 < min 50 pts; close=10919.2 sma=10905.58; Gap 8.99 < min 50 pts; close=10915.5 sma=10906.51; Gap 4.23 < min 50 pts; close=10911.0 sma=10906.77; Gap 2.31 < min 50 pts; close=10904.2 sma=10906.51; Gap 8.27 < min 50 pts; close=10897.8 sma=10906.07; Gap 13.04 < min 50 pts; close=10892.6 sma=10905.64; Gap 6.20 < min 50 pts; close=10898.7 sma=10904.90; Gap 10.48 < min 50 pts; close=10893.5 sma=10903.98; Gap 13.72 < min 50 pts; close=10889.5 sma=10903.22; Gap 24.60 < min 50 pts; close=10877.2 sma=10901.80
2019-01-18,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 14.23 < min 50 pts; close=10885.5 sma=10899.73; Gap 7.29 < min 50 pts; close=10891.7 sma=10898.99; Gap 6.76 < min 50 pts; close=10891.3 sma=10898.06; Gap 22.13 < min 50 pts; close=10874.3 sma=10896.43; Gap 26.93 < min 50 pts; close=10867.5 sma=10894.43; Gap 22.48 < min 50 pts; close=10870.5 sma=10892.98; Gap 3.41 < min 50 pts; close=10888.8 sma=10892.21; Gap 11.60 < min 50 pts; close=10879.0 sma=10890.60; Gap 2.46 < min 50 pts; close=10887.0 sma=10889.46; Gap 2.56 < min 50 pts; close=10885.9 sma=10888.46; Gap 0.58 < min 50 pts; close=10888.4 sma=10887.82; Gap 12.68 < min 50 pts; close=10874.2 sma=10886.88; Gap 12.62 < min 50 pts; close=10873.5 sma=10886.12; Gap 9.98 < min 50 pts; close=10875.2 sma=10885.18; Gap 12.32 < min 50 pts; close=10872.0 sma=10884.32; Gap 10.56 < min 50 pts; close=10873.1 sma=10883.66; Gap 2.14 < min 50 pts; close=10881.7 sma=10883.84
2019-01-21,SKIPPED,gap_too_small;missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 27.58 < min 50 pts; close=10915.0 sma=10887.42; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-01-21T10:30:00+05:30; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-01-21T10:45:00+05:30; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-01-21T11:00:00+05:30; Gap 48.99 < min 50 pts; close=10961.9 sma=10912.91; Gap 45.03 < min 50 pts; close=10960.9 sma=10915.87; Gap 46.45 < min 50 pts; close=10965.5 sma=10919.05; Gap 42.31 < min 50 pts; close=10964.4 sma=10922.09; Gap 35.72 < min 50 pts; close=10961.3 sma=10925.58; Gap 36.72 < min 50 pts; close=10966.0 sma=10929.28; Gap 35.01 < min 50 pts; close=10968.0 sma=10932.99; Gap 31.56 < min 50 pts; close=10968.4 sma=10936.84; Gap 27.46 < min 50 pts; close=10968.1 sma=10940.64; Gap 27.74 < min 50 pts; close=10972.0 sma=10944.26
2019-01-22,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 45.79 < min 50 pts; close=10920.3 sma=10966.09; Gap 48.32 < min 50 pts; close=10916.3 sma=10964.62; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Gap 49.74 < min 50 pts; close=10909.8 sma=10959.54; Gap 42.90 < min 50 pts; close=10914.0 sma=10956.90; Gap 37.59 < min 50 pts; close=10916.8 sma=10954.39; Gap 42.84 < min 50 pts; close=10908.7 sma=10951.54; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Gap 48.41 < min 50 pts; close=10892.0 sma=10940.41; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Gap 45.05 < min 50 pts; close=10885.3 sma=10930.35; Gap 38.94 < min 50 pts; close=10888.2 sma=10927.14; Gap 36.90 < min 50 pts; close=10887.0 sma=10923.90; Gap 36.38 < min 50 pts; close=10884.0 sma=10920.38
2019-01-23,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 34.77 < min 50 pts; close=10936.6 sma=10901.83; Gap 27.14 < min 50 pts; close=10929.5 sma=10902.36; Gap 22.48 < min 50 pts; close=10925.5 sma=10903.02; Gap 16.10 < min 50 pts; close=10919.5 sma=10903.40; Gap 19.14 < min 50 pts; close=10922.9 sma=10903.76; Gap 14.38 < min 50 pts; close=10918.2 sma=10903.82; Gap 13.81 < min 50 pts; close=10918.0 sma=10904.19; Gap 9.25 < min 50 pts; close=10914.2 sma=10904.95; Gap 17.22 < min 50 pts; close=10923.3 sma=10906.08; Gap 16.46 < min 50 pts; close=10923.8 sma=10907.34; Gap 13.84 < min 50 pts; close=10922.4 sma=10908.56; Gap 23.62 < min 50 pts; close=10934.5 sma=10910.88; Gap 29.49 < min 50 pts; close=10942.8 sma=10913.31; Gap 16.54 < min 50 pts; close=10931.7 sma=10915.16; Gap 10.86 < min 50 pts; close=10927.6 sma=10916.74; Gap 9.24 < min 50 pts; close=10927.6 sma=10918.36; Gap 0.00 < min 50 pts; close=10919.8 sma=10919.80
2019-01-24,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10800_CE_02_JAN_20.csv; Missing option file: NIFTY_10800_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Gap 40.61 < min 50 pts; close=10847.9 sma=10888.51; Gap 34.26 < min 50 pts; close=10851.6 sma=10885.86; Gap 47.69 < min 50 pts; close=10835.0 sma=10882.69; Gap 38.11 < min 50 pts; close=10841.3 sma=10879.41; Missing option file: NIFTY_10800_CE_02_JAN_20.csv; Gap 46.13 < min 50 pts; close=10825.3 sma=10871.43; Gap 31.49 < min 50 pts; close=10836.0 sma=10867.49; Gap 29.33 < min 50 pts; close=10833.8 sma=10863.13; Gap 41.26 < min 50 pts; close=10817.3 sma=10858.56; Gap 39.72 < min 50 pts; close=10814.3 sma=10854.02; Gap 27.80 < min 50 pts; close=10822.0 sma=10849.80; Gap 25.33 < min 50 pts; close=10820.5 sma=10845.83
2019-01-25,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Gap 39.82 < min 50 pts; close=10899.7 sma=10859.88; Gap 34.29 < min 50 pts; close=10897.2 sma=10862.91; Gap 33.62 < min 50 pts; close=10899.5 sma=10865.88; Gap 29.83 < min 50 pts; close=10898.2 sma=10868.37; Gap 22.94 < min 50 pts; close=10893.7 sma=10870.76; Gap 24.39 < min 50 pts; close=10898.4 sma=10874.01; Gap 27.36 < min 50 pts; close=10905.0 sma=10877.64; Gap 16.56 < min 50 pts; close=10897.2 sma=10880.64; Gap 15.70 < min 50 pts; close=10899.5 sma=10883.80
2019-01-28,SKIPPED,missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10650_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv; Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-29,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 23.24 < min 50 pts; close=10658.7 sma=10681.94; Gap 21.97 < min 50 pts; close=10657.4 sma=10679.37; Gap 14.66 < min 50 pts; close=10662.6 sma=10677.26; Gap 27.15 < min 50 pts; close=10647.4 sma=10674.55; Gap 15.20 < min 50 pts; close=10656.7 sma=10671.90; Gap 22.94 < min 50 pts; close=10646.1 sma=10669.04; Gap 28.47 < min 50 pts; close=10637.5 sma=10665.97; Gap 25.42 < min 50 pts; close=10638.2 sma=10663.62; Gap 27.21 < min 50 pts; close=10634.5 sma=10661.71; Gap 13.01 < min 50 pts; close=10647.5 sma=10660.51; Gap 9.74 < min 50 pts; close=10649.0 sma=10658.74; Gap 7.97 < min 50 pts; close=10649.2 sma=10657.17; Gap 1.43 < min 50 pts; close=10657.3 sma=10655.87; Gap 19.86 < min 50 pts; close=10634.4 sma=10654.26; Gap 28.39 < min 50 pts; close=10623.3 sma=10651.69; Missing option file: NIFTY_10600_CE_02_JAN_20.csv; Gap 44.64 < min 50 pts; close=10600.5 sma=10645.14
2019-01-30,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10700_PE_02_JAN_20.csv; Gap 40.26 < min 50 pts; close=10674.5 sma=10634.24; Gap 44.58 < min 50 pts; close=10679.5 sma=10634.92; Gap 48.39 < min 50 pts; close=10684.8 sma=10636.41; Gap 21.25 < min 50 pts; close=10657.7 sma=10636.45; Gap 3.89 < min 50 pts; close=10632.0 sma=10635.89; Gap 3.24 < min 50 pts; close=10639.2 sma=10635.96; Gap 6.01 < min 50 pts; close=10629.6 sma=10635.61; Gap 13.00 < min 50 pts; close=10649.2 sma=10636.20; Gap 11.30 < min 50 pts; close=10647.5 sma=10636.20; Gap 0.45 < min 50 pts; close=10635.2 sma=10635.65; Gap 0.69 < min 50 pts; close=10635.8 sma=10635.11; Gap 5.58 < min 50 pts; close=10640.0 sma=10634.42; Gap 18.41 < min 50 pts; close=10653.6 sma=10635.19; Gap 29.01 < min 50 pts; close=10665.9 sma=10636.89; Gap 25.41 < min 50 pts; close=10665.2 sma=10639.79; Gap 17.16 < min 50 pts; close=10659.3 sma=10642.14
2019-01-31,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 45.31 < min 50 pts; close=10700.2 sma=10654.89; Gap 38.91 < min 50 pts; close=10694.6 sma=10655.69; Gap 33.60 < min 50 pts; close=10689.7 sma=10656.10; Gap 36.19 < min 50 pts; close=10692.6 sma=10656.41; Gap 42.76 < min 50 pts; close=10700.9 sma=10658.14; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Gap 48.88 < min 50 pts; close=10743.7 sma=10694.82; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10750_PE_02_JAN_20.csv; Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-02-01,SKIPPED,gap_too_small;missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Missing option file: NIFTY_10850_PE_02_JAN_20.csv; Gap 42.30 < min 50 pts; close=10864.3 sma=10822.00; Gap 36.80 < min 50 pts; close=10863.2 sma=10826.40; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-02-01T13:15:00+05:30; Missing option file: NIFTY_10950_PE_02_JAN_20.csv
2019-02-04,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 19.96 < min 50 pts; close=10867.5 sma=10887.46; Gap 46.82 < min 50 pts; close=10839.8 sma=10886.62; Gap 36.58 < min 50 pts; close=10848.7 sma=10885.28; Gap 28.45 < min 50 pts; close=10856.2 sma=10884.65; Gap 24.88 < min 50 pts; close=10859.1 sma=10883.98; Gap 34.04 < min 50 pts; close=10849.2 sma=10883.24; Gap 35.81 < min 50 pts; close=10846.6 sma=10882.41; Gap 46.58 < min 50 pts; close=10834.7 sma=10881.28; Gap 36.50 < min 50 pts; close=10843.8 sma=10880.30; Gap 37.76 < min 50 pts; close=10841.5 sma=10879.26; Gap 23.89 < min 50 pts; close=10855.0 sma=10878.89; Gap 22.80 < min 50 pts; close=10855.8 sma=10878.60; Gap 24.60 < min 50 pts; close=10851.6 sma=10876.20; Gap 34.00 < min 50 pts; close=10838.8 sma=10872.80; Gap 30.64 < min 50 pts; close=10837.7 sma=10868.34; Gap 19.86 < min 50 pts; close=10843.0 sma=10862.86; Gap 21.98 < min 50 pts; close=10836.4 sma=10858.38
2019-02-05,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 38.77 < min 50 pts; close=10899.7 sma=10860.93; Gap 39.35 < min 50 pts; close=10902.8 sma=10863.45; Gap 38.53 < min 50 pts; close=10904.2 sma=10865.67; Missing option file: NIFTY_10900_PE_02_JAN_20.csv; Gap 46.44 < min 50 pts; close=10917.0 sma=10870.56; Gap 48.53 < min 50 pts; close=10922.0 sma=10873.47; Gap 48.59 < min 50 pts; close=10925.2 sma=10876.61; Gap 30.38 < min 50 pts; close=10910.0 sma=10879.62; Gap 28.21 < min 50 pts; close=10910.5 sma=10882.29; Gap 31.21 < min 50 pts; close=10916.5 sma=10885.29; Gap 46.51 < min 50 pts; close=10935.0 sma=10888.49; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; Missing option file: NIFTY_10950_PE_02_JAN_20.csv; Gap 35.01 < min 50 pts; close=10934.8 sma=10899.79; Gap 33.05 < min 50 pts; close=10936.8 sma=10903.75; Gap 32.85 < min 50 pts; close=10940.5 sma=10907.65; Gap 28.59 < min 50 pts; close=10940.4 sma=10911.81
2019-02-06,SKIPPED,gap_too_small;missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-02-06T09:30:00+05:30; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-02-06T09:45:00+05:30; NIFTY_11000_PE_02_JAN_20.csv missing entry 2019-02-06T10:00:00+05:30; Gap 48.82 < min 50 pts; close=10992.8 sma=10943.98; Gap 35.04 < min 50 pts; close=10981.6 sma=10946.56; Gap 35.06 < min 50 pts; close=10984.1 sma=10949.04; Gap 44.41 < min 50 pts; close=10996.3 sma=10951.89; Gap 39.14 < min 50 pts; close=10994.4 sma=10955.26; Gap 47.59 < min 50 pts; close=11006.7 sma=10959.11; Gap 40.43 < min 50 pts; close=11003.0 sma=10962.57; Gap 46.16 < min 50 pts; close=11011.8 sma=10965.64; Gap 47.60 < min 50 pts; close=11016.0 sma=10968.40; Missing option file: NIFTY_11050_PE_02_JAN_20.csv; Missing option file: NIFTY_11050_PE_02_JAN_20.csv; Gap 49.43 < min 50 pts; close=11028.7 sma=10979.27; Missing option file: NIFTY_11050_PE_02_JAN_20.csv; Gap 49.19 < min 50 pts; close=11036.2 sma=10987.01
2019-02-07,SKIPPED,gap_too_small;missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,NIFTY_11100_PE_02_JAN_20.csv missing entry 2019-02-07T09:30:00+05:30; NIFTY_11100_PE_02_JAN_20.csv missing entry 2019-02-07T09:45:00+05:30; NIFTY_11100_PE_02_JAN_20.csv missing entry 2019-02-07T10:00:00+05:30; NIFTY_11100_PE_02_JAN_20.csv missing entry 2019-02-07T10:15:00+05:30; NIFTY_11100_PE_02_JAN_20.csv missing entry 2019-02-07T10:30:00+05:30; Gap 47.90 < min 50 pts; close=11095.1 sma=11047.20; Gap 40.59 < min 50 pts; close=11091.6 sma=11051.01; Gap 32.38 < min 50 pts; close=11087.1 sma=11054.72; Gap 37.52 < min 50 pts; close=11095.8 sma=11058.28; Gap 34.29 < min 50 pts; close=11096.3 sma=11062.01; Gap 20.92 < min 50 pts; close=11085.9 sma=11064.98; Gap 17.26 < min 50 pts; close=11085.0 sma=11067.74; Gap 1.72 < min 50 pts; close=11067.6 sma=11069.32; Gap 13.56 < min 50 pts; close=11056.7 sma=11070.26; Gap 5.27 < min 50 pts; close=11066.5 sma=11071.77; Gap 13.28 < min 50 pts; close=11087.0 sma=11073.72; Gap 0.46 < min 50 pts; close=11074.8 sma=11075.26
2019-02-08,SKIPPED,gap_too_small;missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T09:30:00+05:30; Missing option file: NIFTY_11050_CE_02_JAN_20.csv; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T10:00:00+05:30; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T10:15:00+05:30; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T10:30:00+05:30; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T10:45:00+05:30; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T11:00:00+05:30; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T11:15:00+05:30; Gap 48.69 < min 50 pts; close=11009.2 sma=11057.89; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T11:45:00+05:30; Gap 47.50 < min 50 pts; close=11003.2 sma=11050.70; Gap 44.32 < min 50 pts; close=11003.1 sma=11047.42; Gap 45.39 < min 50 pts; close=10999.3 sma=11044.69; NIFTY_11000_CE_02_JAN_20.csv missing entry 2019-02-08T12:45:00+05:30; Missing option file: NIFTY_10950_CE_02_JAN_20.csv; Missing option file: NIFTY_10950_CE_02_JAN_20.csv; Missing option file: NIFTY_10950_CE_02_JAN_20.csv
2019-02-11,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10850_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Missing option file: NIFTY_10900_CE_02_JAN_20.csv; Gap 45.64 < min 50 pts; close=10892.7 sma=10938.34; Gap 44.30 < min 50 pts; close=10889.5 sma=10933.80; Gap 32.99 < min 50 pts; close=10896.7 sma=10929.69; Gap 41.14 < min 50 pts; close=10884.5 sma=10925.64; Gap 30.04 < min 50 pts; close=10892.8 sma=10922.84; Gap 22.03 < min 50 pts; close=10898.1 sma=10920.13; Gap 28.46 < min 50 pts; close=10888.2 sma=10916.66
2019-02-12,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 0.60 < min 50 pts; close=10886.6 sma=10887.20; Gap 5.17 < min 50 pts; close=10881.7 sma=10886.87; Gap 15.85 < min 50 pts; close=10871.3 sma=10887.15; Gap 13.78 < min 50 pts; close=10873.4 sma=10887.18; Gap 12.42 < min 50 pts; close=10874.8 sma=10887.22; Gap 5.62 < min 50 pts; close=10882.1 sma=10887.72; Gap 2.17 < min 50 pts; close=10886.0 sma=10888.17; Gap 3.00 < min 50 pts; close=10885.4 sma=10888.40; Gap 1.88 < min 50 pts; close=10886.5 sma=10888.38; Gap 1.00 < min 50 pts; close=10887.6 sma=10888.60; Gap 6.37 < min 50 pts; close=10881.8 sma=10888.17; Gap 9.52 < min 50 pts; close=10878.2 sma=10887.72; Gap 3.50 < min 50 pts; close=10883.7 sma=10887.20; Gap 1.53 < min 50 pts; close=10888.9 sma=10887.37; Gap 18.38 < min 50 pts; close=10868.0 sma=10886.38; Gap 9.78 < min 50 pts; close=10875.7 sma=10885.48; Gap 13.70 < min 50 pts; close=10871.1 sma=10884.80
2019-02-13,SKIPPED,gap_too_small,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 3.05 < min 50 pts; close=10869.1 sma=10872.15; Gap 14.64 < min 50 pts; close=10856.5 sma=10871.14; Gap 19.62 < min 50 pts; close=10850.7 sma=10870.32; Gap 22.74 < min 50 pts; close=10846.5 sma=10869.24; Gap 8.07 < min 50 pts; close=10860.6 sma=10868.67; Gap 5.39 < min 50 pts; close=10862.5 sma=10867.89; Gap 2.53 < min 50 pts; close=10864.5 sma=10867.03; Gap 4.28 < min 50 pts; close=10861.8 sma=10866.08; Gap 5.98 < min 50 pts; close=10859.0 sma=10864.98; Gap 8.49 < min 50 pts; close=10855.2 sma=10863.69; Gap 2.53 < min 50 pts; close=10860.3 sma=10862.83; Gap 6.13 < min 50 pts; close=10855.8 sma=10861.93; Gap 3.58 < min 50 pts; close=10857.3 sma=10860.88; Gap 5.37 < min 50 pts; close=10865.3 sma=10859.93; Gap 4.12 < min 50 pts; close=10855.3 sma=10859.42; Gap 2.35 < min 50 pts; close=10856.3 sma=10858.65; Gap 0.64 < min 50 pts; close=10858.8 sma=10858.16
2019-02-14,SKIPPED,gap_too_small;missing_option_file,2020-01-02,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Missing option file: NIFTY_10750_CE_02_JAN_20.csv; Gap 43.15 < min 50 pts; close=10753.4 sma=10796.55; Gap 45.33 < min 50 pts; close=10746.8 sma=10792.13; Gap 48.85 < min 50 pts; close=10738.2 sma=10787.05; Gap 48.77 < min 50 pts; close=10733.4 sma=10782.17; Gap 38.29 < min 50 pts; close=10739.2 sma=10777.49; Gap 28.90 < min 50 pts; close=10744.0 sma=10772.90
