entry_date,status,skip_reason,expiry_date,next_trading_day,spot_entry_timestamp,spot_entry_open,atm_strike,sold_ce_entry_timestamp,sold_ce_entry_open,sold_ce_exit_timestamp,sold_ce_exit_open,sold_pe_entry_timestamp,sold_pe_entry_open,sold_pe_exit_timestamp,sold_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,gross_pnl,brokerage,net_pnl,adjustments,remarks
2025-11-27,TRADED,,2025-12-02,2025-11-28,2025-11-27T15:20:00+05:30,26224.15,26200,2025-11-27T15:20:00+05:30,133.25,2025-11-28T09:16:00+05:30,122.05,2025-11-27T15:20:00+05:30,83.65,2025-11-28T09:16:00+05:30,89.4,26400,2025-11-27T15:20:00+05:30,43.9,2025-11-28T09:16:00+05:30,38.2,25950,2025-11-27T15:20:00+05:30,22.7,2025-11-28T09:16:00+05:30,24.2,-1755.00,200.00,-1955.00,0,
2025-11-28,SKIPPED,no_valid_wing_in_premium_band,2025-12-02,2025-12-01,2025-11-28T15:20:00+05:30,26199.25,26200,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-12-01,SKIPPED,no_valid_wing_in_premium_band,2025-12-02,2025-12-02,2025-12-01T15:20:00+05:30,26178.85,26200,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-12-02,TRADED,,2025-12-09,2025-12-03,2025-12-02T15:20:00+05:30,26038.45,26050,2025-12-02T15:20:00+05:30,170.7,2025-12-03T09:16:00+05:30,135.25,2025-12-02T15:20:00+05:30,110.65,2025-12-03T09:16:00+05:30,133.1,26350,2025-12-02T15:20:00+05:30,48.7,2025-12-03T09:16:00+05:30,34.1,25800,2025-12-02T15:20:00+05:30,38.1,2025-12-03T09:16:00+05:30,47.15,-143.00,200.00,-343.00,0,
2025-12-03,TRADED,,2025-12-09,2025-12-04,2025-12-03T15:20:00+05:30,25983.45,26000,2025-12-03T15:20:00+05:30,137.75,2025-12-04T09:16:00+05:30,98.85,2025-12-03T15:20:00+05:30,109.75,2025-12-04T09:16:00+05:30,133.4,26250,2025-12-03T15:20:00+05:30,43.2,2025-12-04T09:16:00+05:30,27.45,25750,2025-12-03T15:20:00+05:30,33.35,2025-12-04T09:16:00+05:30,40.2,-429.00,200.00,-629.00,0,
2025-12-04,TRADED,,2025-12-09,2025-12-05,2025-12-04T15:20:00+05:30,26040.1,26050,2025-12-04T15:20:00+05:30,115.7,2025-12-05T09:16:00+05:30,104.15,2025-12-04T15:20:00+05:30,89.6,2025-12-05T09:16:00+05:30,98.75,26250,2025-12-04T15:20:00+05:30,37.85,2025-12-05T09:16:00+05:30,31.65,25850,2025-12-04T15:20:00+05:30,28.2,2025-12-05T09:16:00+05:30,32.75,-1885.00,200.00,-2085.00,0,
2025-12-05,TRADED,,2025-12-09,2025-12-08,2025-12-05T15:20:00+05:30,26193.25,26200,2025-12-05T15:20:00+05:30,79.4,2025-12-08T09:16:00+05:30,60.4,2025-12-05T15:20:00+05:30,74.85,2025-12-08T09:16:00+05:30,82.4,26350,2025-12-05T15:20:00+05:30,22.7,2025-12-08T09:16:00+05:30,14.35,26000,2025-12-05T15:20:00+05:30,19.55,2025-12-08T09:16:00+05:30,18.25,-1612.00,200.00,-1812.00,0,
2025-12-08,TRADED,,2025-12-09,2025-12-09,2025-12-08T15:20:00+05:30,25946.0,25950,2025-12-08T15:20:00+05:30,60.15,2025-12-09T09:16:00+05:30,26.15,2025-12-08T15:20:00+05:30,65.2,2025-12-09T09:16:00+05:30,109.4,26100,2025-12-08T15:20:00+05:30,16.65,2025-12-09T09:16:00+05:30,6.6,25800,2025-12-08T15:20:00+05:30,16.45,2025-12-09T09:16:00+05:30,29.6,-3926.00,200.00,-4126.00,0,
2025-12-09,TRADED,,2025-12-16,2025-12-10,2025-12-09T15:20:00+05:30,25836.5,25850,2025-12-09T15:20:00+05:30,151.45,2025-12-10T09:16:00+05:30,137.55,2025-12-09T15:20:00+05:30,117.35,2025-12-10T09:16:00+05:30,123.55,26100,2025-12-09T15:20:00+05:30,51.3,2025-12-10T09:16:00+05:30,44.3,25600,2025-12-09T15:20:00+05:30,39.95,2025-12-10T09:16:00+05:30,43.0,-1105.00,200.00,-1305.00,0,
2025-12-10,TRADED,,2025-12-16,2025-12-11,2025-12-10T15:20:00+05:30,25757.1,25750,2025-12-10T15:20:00+05:30,152.1,2025-12-11T09:16:00+05:30,152.35,2025-12-10T15:20:00+05:30,106.2,2025-12-11T09:16:00+05:30,99.15,26000,2025-12-10T15:20:00+05:30,52.85,2025-12-11T09:16:00+05:30,51.0,25500,2025-12-10T15:20:00+05:30,34.15,2025-12-11T09:16:00+05:30,30.3,-1794.00,200.00,-1994.00,0,
2025-12-11,TRADED,,2025-12-16,2025-12-12,2025-12-11T15:20:00+05:30,25901.5,25900,2025-12-11T15:20:00+05:30,118.95,2025-12-12T09:16:00+05:30,160.2,2025-12-11T15:20:00+05:30,84.0,2025-12-12T09:16:00+05:30,52.45,26100,2025-12-11T15:20:00+05:30,37.0,2025-12-12T09:16:00+05:30,52.6,25700,2025-12-11T15:20:00+05:30,27.1,2025-12-12T09:16:00+05:30,15.75,-3497.00,200.00,-3697.00,0,
2025-12-12,TRADED,,2025-12-16,2025-12-15,2025-12-12T15:20:00+05:30,26046.65,26050,2025-12-12T15:20:00+05:30,80.15,2025-12-15T09:16:00+05:30,38.25,2025-12-12T15:20:00+05:30,75.0,2025-12-15T09:16:00+05:30,126.5,26200,2025-12-12T15:20:00+05:30,25.4,2025-12-15T09:16:00+05:30,10.15,25850,2025-12-12T15:20:00+05:30,19.65,2025-12-15T09:16:00+05:30,34.0,-4810.00,200.00,-5010.00,0,
2025-12-15,SKIPPED,no_valid_wing_in_premium_band,2025-12-16,2025-12-16,2025-12-15T15:20:00+05:30,26023.45,26000,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.; No PE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-12-16,TRADED,,2025-12-23,2025-12-17,2025-12-16T15:20:00+05:30,25841.05,25850,2025-12-16T15:20:00+05:30,152.3,2025-12-17T09:16:00+05:30,150.95,2025-12-16T15:20:00+05:30,106.7,2025-12-17T09:16:00+05:30,103.95,26100,2025-12-16T15:20:00+05:30,49.15,2025-12-17T09:16:00+05:30,47.5,25600,2025-12-16T15:20:00+05:30,35.1,2025-12-17T09:16:00+05:30,34.25,-1664.00,200.00,-1864.00,0,
2025-12-17,TRADED,,2025-12-23,2025-12-18,2025-12-17T15:20:00+05:30,25813.65,25800,2025-12-17T15:20:00+05:30,146.3,2025-12-18T09:16:00+05:30,108.9,2025-12-17T15:20:00+05:30,88.6,2025-12-18T09:16:00+05:30,109.5,26050,2025-12-17T15:20:00+05:30,44.55,2025-12-18T09:16:00+05:30,29.8,25550,2025-12-17T15:20:00+05:30,23.75,2025-12-18T09:16:00+05:30,28.85,-299.00,200.00,-499.00,0,
2025-12-18,TRADED,,2025-12-23,2025-12-19,2025-12-18T15:20:00+05:30,25819.4,25800,2025-12-18T15:20:00+05:30,121.0,2025-12-19T09:16:00+05:30,172.55,2025-12-18T15:20:00+05:30,80.9,2025-12-19T09:16:00+05:30,43.05,26000,2025-12-18T15:20:00+05:30,40.1,2025-12-19T09:16:00+05:30,61.05,25600,2025-12-18T15:20:00+05:30,25.15,2025-12-19T09:16:00+05:30,11.75,-3679.00,200.00,-3879.00,0,
2025-12-19,TRADED,,2025-12-23,2025-12-22,2025-12-19T15:20:00+05:30,25970.6,25950,2025-12-19T15:20:00+05:30,91.05,2025-12-22T09:16:00+05:30,177.15,2025-12-19T15:20:00+05:30,63.45,2025-12-22T09:16:00+05:30,19.25,26100,2025-12-19T15:20:00+05:30,29.1,2025-12-22T09:16:00+05:30,72.1,25800,2025-12-19T15:20:00+05:30,22.1,2025-12-22T09:16:00+05:30,6.75,-5785.00,200.00,-5985.00,0,
2025-12-22,TRADED,,2025-12-23,2025-12-23,2025-12-22T15:20:00+05:30,26168.95,26150,2025-12-22T15:20:00+05:30,54.05,2025-12-23T09:16:00+05:30,62.7,2025-12-22T15:20:00+05:30,52.75,2025-12-23T09:16:00+05:30,33.45,26250,2025-12-22T15:20:00+05:30,18.3,2025-12-23T09:16:00+05:30,19.1,26000,2025-12-22T15:20:00+05:30,13.8,2025-12-23T09:16:00+05:30,6.15,-1092.00,200.00,-1292.00,0,
2025-12-23,TRADED,,2025-12-30,2025-12-24,2025-12-23T15:20:00+05:30,26169.95,26150,2025-12-23T15:20:00+05:30,140.0,2025-12-24T09:16:00+05:30,114.45,2025-12-23T15:20:00+05:30,86.05,2025-12-24T09:16:00+05:30,94.3,26350,2025-12-23T15:20:00+05:30,48.85,2025-12-24T09:16:00+05:30,35.85,25900,2025-12-23T15:20:00+05:30,24.95,2025-12-24T09:16:00+05:30,25.65,-780.00,200.00,-980.00,0,
2025-12-24,SKIPPED,no_valid_wing_in_premium_band,2025-12-30,2025-12-26,2025-12-24T15:20:00+05:30,26140.35,26150,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-12-26,TRADED,,2025-12-30,2025-12-29,2025-12-26T15:20:00+05:30,26040.75,26050,2025-12-26T15:20:00+05:30,71.0,2025-12-29T09:16:00+05:30,69.15,2025-12-26T15:20:00+05:30,61.45,2025-12-29T09:16:00+05:30,48.7,26200,2025-12-26T15:20:00+05:30,21.5,2025-12-29T09:16:00+05:30,18.1,25900,2025-12-26T15:20:00+05:30,17.0,2025-12-29T09:16:00+05:30,10.4,-884.00,200.00,-1084.00,0,
2025-12-29,SKIPPED,no_valid_wing_in_premium_band,2025-12-30,2025-12-30,2025-12-29T15:20:00+05:30,25938.75,25950,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-12-30,SKIPPED,no_next_weekly_expiry,,2025-12-31,2025-12-30T15:20:00+05:30,25940.2,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No later weekly expiry folder exists in the dataset.
2025-12-31,SKIPPED,no_next_trading_day,,,2025-12-31T15:20:00+05:30,26130.25,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No next trading day exists in the dataset.
