entry_date,status,skip_reason,active_expiry,spot_atm_timestamp,spot_atm_open,atm_strike,sell_ce_strike,sell_ce_entry_timestamp,sell_ce_entry_open,sell_ce_exit_timestamp,sell_ce_exit_open,sell_pe_strike,sell_pe_entry_timestamp,sell_pe_entry_open,sell_pe_exit_timestamp,sell_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,lot_size,num_lots,total_qty,net_entry_credit_points,gross_pnl,brokerage,net_pnl,remarks
2023-06-16,TRADED,,2023-06-22,2023-06-16T09:15:00+05:30,18723.3,18700,18950,2023-06-16T09:20:00+05:30,18.85,2023-06-16T15:20:00+05:30,33.95,18450,2023-06-16T09:20:00+05:30,11.6,2023-06-16T15:20:00+05:30,6.8,19150,2023-06-16T09:20:00+05:30,3.55,2023-06-16T15:20:00+05:30,4.25,18250,2023-06-16T09:20:00+05:30,5.05,2023-06-16T15:20:00+05:30,4.05,50,6,300,21.85,-5580.00,200.00,-5780.00,
2023-06-19,TRADED,,2023-06-22,2023-06-19T09:15:00+05:30,18873.3,18850,19100,2023-06-19T09:20:00+05:30,8.9,2023-06-19T15:20:00+05:30,4.1,18600,2023-06-19T09:20:00+05:30,11.3,2023-06-19T15:20:00+05:30,12.35,19300,2023-06-19T09:20:00+05:30,2.2,2023-06-19T15:20:00+05:30,1.85,18400,2023-06-19T09:20:00+05:30,4.65,2023-06-19T15:20:00+05:30,3.75,50,6,300,13.35,-1650.00,200.00,-1850.00,
2023-06-20,TRADED,,2023-06-22,2023-06-20T09:15:00+05:30,18752.3,18750,19000,2023-06-20T09:20:00+05:30,5.45,2023-06-20T15:20:00+05:30,5.8,18500,2023-06-20T09:20:00+05:30,9.4,2023-06-20T15:20:00+05:30,3.35,19200,2023-06-20T09:20:00+05:30,2.55,2023-06-20T15:20:00+05:30,1.25,18300,2023-06-20T09:20:00+05:30,3.2,2023-06-20T15:20:00+05:30,1.95,50,6,300,9.10,-1455.00,200.00,-1655.00,
2023-06-21,TRADED,,2023-06-22,2023-06-21T09:15:00+05:30,18849.4,18850,19100,2023-06-21T09:20:00+05:30,1.9,2023-06-21T15:20:00+05:30,1.2,18600,2023-06-21T09:20:00+05:30,6.2,2023-06-21T15:20:00+05:30,2.9,19300,2023-06-21T09:20:00+05:30,1.0,2023-06-21T15:20:00+05:30,0.7,18400,2023-06-21T09:20:00+05:30,2.4,2023-06-21T15:20:00+05:30,1.9,50,6,300,4.70,-1440.00,200.00,-1640.00,
2023-06-22,TRADED,,2023-06-22,2023-06-22T09:15:00+05:30,18853.6,18850,19100,2023-06-22T09:20:00+05:30,1.05,2023-06-22T15:20:00+05:30,0.05,18600,2023-06-22T09:20:00+05:30,1.6,2023-06-22T15:20:00+05:30,0.05,19300,2023-06-22T09:20:00+05:30,0.8,2023-06-22T15:20:00+05:30,0.05,18400,2023-06-22T09:20:00+05:30,1.2,2023-06-22T15:20:00+05:30,0.05,50,6,300,0.65,-2205.00,200.00,-2405.00,
2023-06-23,SKIPPED,missing_candle_at_timestamp,2023-06-28,2023-06-23T09:15:00+05:30,18741.8,18750,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_19000_CE_28_JUN_23.csv@entry; NIFTY_19000_CE_28_JUN_23.csv@exit; NIFTY_18500_PE_28_JUN_23.csv@entry; NIFTY_18500_PE_28_JUN_23.csv@exit; NIFTY_19200_CE_28_JUN_23.csv@entry; NIFTY_19200_CE_28_JUN_23.csv@exit; NIFTY_18300_PE_28_JUN_23.csv@entry; NIFTY_18300_PE_28_JUN_23.csv@exit
2023-06-26,SKIPPED,missing_candle_at_timestamp,2023-06-28,2023-06-26T09:15:00+05:30,18682.3,18700,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_18950_CE_28_JUN_23.csv@entry; NIFTY_18950_CE_28_JUN_23.csv@exit; NIFTY_18450_PE_28_JUN_23.csv@entry; NIFTY_18450_PE_28_JUN_23.csv@exit; NIFTY_19150_CE_28_JUN_23.csv@entry; NIFTY_19150_CE_28_JUN_23.csv@exit; NIFTY_18250_PE_28_JUN_23.csv@entry; NIFTY_18250_PE_28_JUN_23.csv@exit
2023-06-27,SKIPPED,missing_candle_at_timestamp,2023-06-28,2023-06-27T09:15:00+05:30,18750.4,18750,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_19000_CE_28_JUN_23.csv@entry; NIFTY_19000_CE_28_JUN_23.csv@exit; NIFTY_18500_PE_28_JUN_23.csv@entry; NIFTY_18500_PE_28_JUN_23.csv@exit; NIFTY_19200_CE_28_JUN_23.csv@entry; NIFTY_19200_CE_28_JUN_23.csv@exit; NIFTY_18300_PE_28_JUN_23.csv@entry; NIFTY_18300_PE_28_JUN_23.csv@exit
2023-06-28,TRADED,,2023-06-28,2023-06-28T09:15:00+05:30,18908.2,18900,19150,2023-06-28T09:20:00+05:30,0.95,2023-06-28T15:20:00+05:30,0.05,18650,2023-06-28T09:20:00+05:30,1.9,2023-06-28T15:20:00+05:30,0.05,19350,2023-06-28T09:20:00+05:30,0.7,2023-06-28T15:20:00+05:30,0.05,18450,2023-06-28T09:20:00+05:30,1.2,2023-06-28T15:20:00+05:30,0.05,50,6,300,0.95,-2115.00,200.00,-2315.00,
2023-06-30,TRADED,,2023-07-06,2023-06-30T09:15:00+05:30,19076.8,19100,19350,2023-06-30T09:20:00+05:30,10.8,2023-06-30T15:20:00+05:30,21.3,18850,2023-06-30T09:20:00+05:30,26.9,2023-06-30T15:20:00+05:30,14.5,19550,2023-06-30T09:20:00+05:30,2.6,2023-06-30T15:20:00+05:30,2.95,18650,2023-06-30T09:20:00+05:30,10.6,2023-06-30T15:20:00+05:30,7.35,50,6,300,24.50,-2700.00,200.00,-2900.00,
2023-07-03,TRADED,,2023-07-06,2023-07-03T09:15:00+05:30,19246.5,19250,19500,2023-07-03T09:20:00+05:30,9.8,2023-07-03T15:20:00+05:30,16.1,19000,2023-07-03T09:20:00+05:30,16.1,2023-07-03T15:20:00+05:30,14.35,19700,2023-07-03T09:20:00+05:30,2.4,2023-07-03T15:20:00+05:30,2.95,18800,2023-07-03T09:20:00+05:30,7.45,2023-07-03T15:20:00+05:30,8.9,50,6,300,16.05,-3165.00,200.00,-3365.00,
2023-07-04,TRADED,,2023-07-06,2023-07-04T09:15:00+05:30,19406.6,19400,19650,2023-07-04T09:20:00+05:30,7.05,2023-07-04T15:20:00+05:30,3.55,19150,2023-07-04T09:20:00+05:30,16.15,2023-07-04T15:20:00+05:30,10.1,19850,2023-07-04T09:20:00+05:30,2.25,2023-07-04T15:20:00+05:30,1.05,18950,2023-07-04T09:20:00+05:30,9.6,2023-07-04T15:20:00+05:30,5.3,50,6,300,11.35,-1185.00,200.00,-1385.00,
2023-07-05,TRADED,,2023-07-06,2023-07-05T09:15:00+05:30,19405.9,19400,19650,2023-07-05T09:20:00+05:30,3.55,2023-07-05T15:20:00+05:30,1.85,19150,2023-07-05T09:20:00+05:30,11.35,2023-07-05T15:20:00+05:30,4.4,19850,2023-07-05T09:20:00+05:30,1.35,2023-07-05T15:20:00+05:30,0.7,18950,2023-07-05T09:20:00+05:30,5.25,2023-07-05T15:20:00+05:30,2.85,50,6,300,8.30,-720.00,200.00,-920.00,
2023-07-06,TRADED,,2023-07-06,2023-07-06T09:15:00+05:30,19385.7,19400,19650,2023-07-06T09:20:00+05:30,1.55,2023-07-06T15:20:00+05:30,0.05,19150,2023-07-06T09:20:00+05:30,3.0,2023-07-06T15:20:00+05:30,0.05,19850,2023-07-06T09:20:00+05:30,0.95,2023-07-06T15:20:00+05:30,0.05,18950,2023-07-06T09:20:00+05:30,1.75,2023-07-06T15:20:00+05:30,0.05,50,6,300,1.85,-1845.00,200.00,-2045.00,
2023-07-07,TRADED,,2023-07-13,2023-07-07T09:15:00+05:30,19422.8,19400,19650,2023-07-07T09:20:00+05:30,30.25,2023-07-07T15:20:00+05:30,11.25,19150,2023-07-07T09:20:00+05:30,22.7,2023-07-07T15:20:00+05:30,29.3,19850,2023-07-07T09:20:00+05:30,6.8,2023-07-07T15:20:00+05:30,4.3,18950,2023-07-07T09:20:00+05:30,9.05,2023-07-07T15:20:00+05:30,7.5,50,6,300,37.10,105.00,200.00,-95.00,
2023-07-10,TRADED,,2023-07-13,2023-07-10T09:15:00+05:30,19400.3,19400,19650,2023-07-10T09:20:00+05:30,12.0,2023-07-10T15:20:00+05:30,6.75,19150,2023-07-10T09:20:00+05:30,17.3,2023-07-10T15:20:00+05:30,12.75,19850,2023-07-10T09:20:00+05:30,4.15,2023-07-10T15:20:00+05:30,2.35,18950,2023-07-10T09:20:00+05:30,5.3,2023-07-10T15:20:00+05:30,3.75,50,6,300,19.85,-465.00,200.00,-665.00,
2023-07-11,TRADED,,2023-07-13,2023-07-11T09:15:00+05:30,19427.1,19450,19700,2023-07-11T09:20:00+05:30,6.55,2023-07-11T15:20:00+05:30,3.55,19200,2023-07-11T09:20:00+05:30,8.15,2023-07-11T15:20:00+05:30,4.2,19900,2023-07-11T09:20:00+05:30,2.4,2023-07-11T15:20:00+05:30,1.35,19000,2023-07-11T09:20:00+05:30,3.6,2023-07-11T15:20:00+05:30,2.2,50,6,300,8.70,-1050.00,200.00,-1250.00,
2023-07-12,TRADED,,2023-07-13,2023-07-12T09:15:00+05:30,19497.4,19500,19750,2023-07-12T09:20:00+05:30,3.35,2023-07-12T15:20:00+05:30,2.05,19250,2023-07-12T09:20:00+05:30,5.1,2023-07-12T15:20:00+05:30,7.0,19950,2023-07-12T09:20:00+05:30,1.4,2023-07-12T15:20:00+05:30,1.4,19050,2023-07-12T09:20:00+05:30,2.3,2023-07-12T15:20:00+05:30,1.55,50,6,300,4.75,-2805.00,200.00,-3005.00,
2023-07-13,TRADED,,2023-07-13,2023-07-13T09:15:00+05:30,19495.2,19500,19750,2023-07-13T09:20:00+05:30,1.4,2023-07-13T15:20:00+05:30,0.1,19250,2023-07-13T09:20:00+05:30,1.85,2023-07-13T15:20:00+05:30,0.05,19950,2023-07-13T09:20:00+05:30,1.05,2023-07-13T15:20:00+05:30,0.1,19050,2023-07-13T09:20:00+05:30,1.15,2023-07-13T15:20:00+05:30,0.05,50,6,300,1.05,-2085.00,200.00,-2285.00,
2023-07-14,TRADED,,2023-07-20,2023-07-14T09:15:00+05:30,19493.4,19500,19750,2023-07-14T09:20:00+05:30,15.7,2023-07-14T15:20:00+05:30,21.8,19250,2023-07-14T09:20:00+05:30,18.2,2023-07-14T15:20:00+05:30,13.15,19950,2023-07-14T09:20:00+05:30,4.35,2023-07-14T15:20:00+05:30,3.6,19050,2023-07-14T09:20:00+05:30,7.15,2023-07-14T15:20:00+05:30,6.55,50,6,300,22.40,-3120.00,200.00,-3320.00,
2023-07-17,TRADED,,2023-07-20,2023-07-17T09:15:00+05:30,19612.2,19600,19850,2023-07-17T09:20:00+05:30,8.2,2023-07-17T15:20:00+05:30,22.65,19350,2023-07-17T09:20:00+05:30,19.45,2023-07-17T15:20:00+05:30,14.7,20050,2023-07-17T09:20:00+05:30,2.15,2023-07-17T15:20:00+05:30,3.45,19150,2023-07-17T09:20:00+05:30,7.7,2023-07-17T15:20:00+05:30,8.3,50,6,300,17.80,-4740.00,200.00,-4940.00,
2023-07-18,TRADED,,2023-07-20,2023-07-18T09:15:00+05:30,19787.5,19800,20050,2023-07-18T09:20:00+05:30,7.5,2023-07-18T15:20:00+05:30,4.25,19550,2023-07-18T09:20:00+05:30,26.25,2023-07-18T15:20:00+05:30,15.7,20250,2023-07-18T09:20:00+05:30,2.2,2023-07-18T15:20:00+05:30,1.55,19350,2023-07-18T09:20:00+05:30,11.35,2023-07-18T15:20:00+05:30,4.95,50,6,300,20.20,-375.00,200.00,-575.00,
2023-07-19,TRADED,,2023-07-20,2023-07-19T09:15:00+05:30,19802.9,19800,20050,2023-07-19T09:20:00+05:30,5.15,2023-07-19T15:20:00+05:30,2.45,19550,2023-07-19T09:20:00+05:30,11.4,2023-07-19T15:20:00+05:30,4.65,20250,2023-07-19T09:20:00+05:30,1.85,2023-07-19T15:20:00+05:30,1.0,19350,2023-07-19T09:20:00+05:30,4.3,2023-07-19T15:20:00+05:30,2.8,50,6,300,10.40,-270.00,200.00,-470.00,
2023-07-20,TRADED,,2023-07-20,2023-07-20T09:15:00+05:30,19831.7,19850,20100,2023-07-20T09:20:00+05:30,1.5,2023-07-20T15:20:00+05:30,0.05,19600,2023-07-20T09:20:00+05:30,4.55,2023-07-20T15:20:00+05:30,0.05,20300,2023-07-20T09:20:00+05:30,1.0,2023-07-20T15:20:00+05:30,0.05,19400,2023-07-20T09:20:00+05:30,1.75,2023-07-20T15:20:00+05:30,0.05,50,6,300,3.30,-1410.00,200.00,-1610.00,
2023-07-21,TRADED,,2023-07-27,2023-07-21T09:15:00+05:30,19800.4,19800,20050,2023-07-21T09:20:00+05:30,45.95,2023-07-21T15:20:00+05:30,30.15,19550,2023-07-21T09:20:00+05:30,28.5,2023-07-21T15:20:00+05:30,26.75,20250,2023-07-21T09:20:00+05:30,12.25,2023-07-21T15:20:00+05:30,8.85,19350,2023-07-21T09:20:00+05:30,14.3,2023-07-21T15:20:00+05:30,9.75,50,6,300,47.90,480.00,200.00,280.00,
2023-07-24,TRADED,,2023-07-27,2023-07-24T09:15:00+05:30,19748.4,19750,20000,2023-07-24T09:20:00+05:30,21.15,2023-07-24T15:20:00+05:30,11.65,19500,2023-07-24T09:20:00+05:30,27.2,2023-07-24T15:20:00+05:30,25.55,20200,2023-07-24T09:20:00+05:30,6.2,2023-07-24T15:20:00+05:30,3.95,19300,2023-07-24T09:20:00+05:30,9.35,2023-07-24T15:20:00+05:30,6.25,50,6,300,32.80,-660.00,200.00,-860.00,
2023-07-25,TRADED,,2023-07-27,2023-07-25T09:15:00+05:30,19729.3,19750,20000,2023-07-25T09:20:00+05:30,11.25,2023-07-25T15:20:00+05:30,4.9,19500,2023-07-25T09:20:00+05:30,19.55,2023-07-25T15:20:00+05:30,12.75,20200,2023-07-25T09:20:00+05:30,4.15,2023-07-25T15:20:00+05:30,2.15,19300,2023-07-25T09:20:00+05:30,5.05,2023-07-25T15:20:00+05:30,2.25,50,6,300,21.60,105.00,200.00,-95.00,
2023-07-26,TRADED,,2023-07-27,2023-07-26T09:15:00+05:30,19733.3,19750,20000,2023-07-26T09:20:00+05:30,4.15,2023-07-26T15:20:00+05:30,4.7,19500,2023-07-26T09:20:00+05:30,7.75,2023-07-26T15:20:00+05:30,2.9,20200,2023-07-26T09:20:00+05:30,1.8,2023-07-26T15:20:00+05:30,1.35,19300,2023-07-26T09:20:00+05:30,2.05,2023-07-26T15:20:00+05:30,1.3,50,6,300,8.05,-1470.00,200.00,-1670.00,
2023-07-27,TRADED,,2023-07-27,2023-07-27T09:15:00+05:30,19850.9,19850,20100,2023-07-27T09:20:00+05:30,1.55,2023-07-27T15:20:00+05:30,0.05,19600,2023-07-27T09:20:00+05:30,2.2,2023-07-27T15:20:00+05:30,0.1,20300,2023-07-27T09:20:00+05:30,0.9,2023-07-27T15:20:00+05:30,0.05,19400,2023-07-27T09:20:00+05:30,1.2,2023-07-27T15:20:00+05:30,0.05,50,6,300,1.65,-1920.00,200.00,-2120.00,
2023-07-28,TRADED,,2023-08-03,2023-07-28T09:15:00+05:30,19659.8,19650,19900,2023-07-28T09:20:00+05:30,28.55,2023-07-28T15:20:00+05:30,21.45,19400,2023-07-28T09:20:00+05:30,28.25,2023-07-28T15:20:00+05:30,17.85,20100,2023-07-28T09:20:00+05:30,8.05,2023-07-28T15:20:00+05:30,5.9,19200,2023-07-28T09:20:00+05:30,9.75,2023-07-28T15:20:00+05:30,5.05,50,6,300,39.00,795.00,200.00,595.00,
2023-07-31,TRADED,,2023-08-03,2023-07-31T09:15:00+05:30,19666.3,19650,19900,2023-07-31T09:20:00+05:30,17.0,2023-07-31T15:20:00+05:30,24.05,19400,2023-07-31T09:20:00+05:30,20.25,2023-07-31T15:20:00+05:30,6.95,20100,2023-07-31T09:20:00+05:30,5.2,2023-07-31T15:20:00+05:30,3.65,19200,2023-07-31T09:20:00+05:30,5.25,2023-07-31T15:20:00+05:30,3.7,50,6,300,26.80,-1455.00,200.00,-1655.00,
2023-08-01,TRADED,,2023-08-03,2023-08-01T09:15:00+05:30,19784.0,19800,20050,2023-08-01T09:20:00+05:30,5.45,2023-08-01T15:20:00+05:30,2.35,19550,2023-08-01T09:20:00+05:30,13.1,2023-08-01T15:20:00+05:30,12.7,20250,2023-08-01T09:20:00+05:30,2.3,2023-08-01T15:20:00+05:30,1.35,19350,2023-08-01T09:20:00+05:30,4.35,2023-08-01T15:20:00+05:30,2.45,50,6,300,11.90,-2205.00,200.00,-2405.00,
2023-08-02,TRADED,,2023-08-03,2023-08-02T09:15:00+05:30,19655.4,19650,19900,2023-08-02T09:20:00+05:30,4.95,2023-08-02T15:20:00+05:30,2.0,19400,2023-08-02T09:20:00+05:30,5.15,2023-08-02T15:20:00+05:30,13.7,20100,2023-08-02T09:20:00+05:30,2.15,2023-08-02T15:20:00+05:30,1.3,19200,2023-08-02T09:20:00+05:30,1.75,2023-08-02T15:20:00+05:30,2.0,50,6,300,6.20,-4260.00,200.00,-4460.00,
2023-08-03,TRADED,,2023-08-03,2023-08-03T09:15:00+05:30,19463.8,19450,19700,2023-08-03T09:20:00+05:30,3.85,2023-08-03T15:20:00+05:30,0.15,19200,2023-08-03T09:20:00+05:30,2.7,2023-08-03T15:20:00+05:30,0.05,19900,2023-08-03T09:20:00+05:30,1.45,2023-08-03T15:20:00+05:30,0.05,19000,2023-08-03T09:20:00+05:30,1.2,2023-08-03T15:20:00+05:30,0.1,50,6,300,3.90,-1245.00,200.00,-1445.00,
2023-08-04,TRADED,,2023-08-10,2023-08-04T09:15:00+05:30,19462.8,19450,19700,2023-08-04T09:20:00+05:30,27.7,2023-08-04T15:20:00+05:30,25.5,19200,2023-08-04T09:20:00+05:30,20.25,2023-08-04T15:20:00+05:30,13.15,19900,2023-08-04T09:20:00+05:30,7.25,2023-08-04T15:20:00+05:30,5.2,19000,2023-08-04T09:20:00+05:30,7.4,2023-08-04T15:20:00+05:30,5.8,50,6,300,33.30,-705.00,200.00,-905.00,
2023-08-07,TRADED,,2023-08-10,2023-08-07T09:15:00+05:30,19576.8,19600,19850,2023-08-07T09:20:00+05:30,8.05,2023-08-07T15:20:00+05:30,7.0,19350,2023-08-07T09:20:00+05:30,20.2,2023-08-07T15:20:00+05:30,13.0,20050,2023-08-07T09:20:00+05:30,2.5,2023-08-07T15:20:00+05:30,1.6,19150,2023-08-07T09:20:00+05:30,7.0,2023-08-07T15:20:00+05:30,5.0,50,6,300,18.75,-795.00,200.00,-995.00,
2023-08-08,TRADED,,2023-08-10,2023-08-08T09:15:00+05:30,19627.2,19650,19900,2023-08-08T09:20:00+05:30,4.5,2023-08-08T15:20:00+05:30,2.3,19400,2023-08-08T09:20:00+05:30,15.0,2023-08-08T15:20:00+05:30,15.85,20100,2023-08-08T09:20:00+05:30,1.6,2023-08-08T15:20:00+05:30,1.3,19200,2023-08-08T09:20:00+05:30,4.85,2023-08-08T15:20:00+05:30,3.8,50,6,300,13.05,-2400.00,200.00,-2600.00,
2023-08-09,TRADED,,2023-08-10,2023-08-09T09:15:00+05:30,19578.8,19600,19850,2023-08-09T09:20:00+05:30,2.5,2023-08-09T15:20:00+05:30,2.1,19350,2023-08-09T09:20:00+05:30,9.8,2023-08-09T15:20:00+05:30,3.45,20050,2023-08-09T09:20:00+05:30,1.25,2023-08-09T15:20:00+05:30,0.65,19150,2023-08-09T09:20:00+05:30,2.35,2023-08-09T15:20:00+05:30,1.8,50,6,300,8.70,-720.00,200.00,-920.00,
2023-08-10,TRADED,,2023-08-10,2023-08-10T09:15:00+05:30,19605.6,19600,19850,2023-08-10T09:20:00+05:30,1.45,2023-08-10T15:20:00+05:30,0.05,19350,2023-08-10T09:20:00+05:30,4.9,2023-08-10T15:20:00+05:30,0.1,20050,2023-08-10T09:20:00+05:30,0.75,2023-08-10T15:20:00+05:30,0.05,19150,2023-08-10T09:20:00+05:30,1.4,2023-08-10T15:20:00+05:30,0.05,50,6,300,4.20,-1155.00,200.00,-1355.00,
2023-08-11,TRADED,,2023-08-17,2023-08-11T09:15:00+05:30,19554.2,19550,19800,2023-08-11T09:20:00+05:30,13.75,2023-08-11T15:20:00+05:30,8.3,19300,2023-08-11T09:20:00+05:30,29.95,2023-08-11T15:20:00+05:30,26.8,20000,2023-08-11T09:20:00+05:30,3.85,2023-08-11T15:20:00+05:30,2.55,19100,2023-08-11T09:20:00+05:30,9.85,2023-08-11T15:20:00+05:30,6.65,50,6,300,30.00,-1170.00,200.00,-1370.00,
2023-08-14,TRADED,,2023-08-17,2023-08-14T09:15:00+05:30,19383.9,19400,19650,2023-08-14T09:20:00+05:30,8.6,2023-08-14T15:20:00+05:30,8.65,19150,2023-08-14T09:20:00+05:30,26.65,2023-08-14T15:20:00+05:30,6.8,19850,2023-08-14T09:20:00+05:30,3.8,2023-08-14T15:20:00+05:30,1.7,18950,2023-08-14T09:20:00+05:30,8.65,2023-08-14T15:20:00+05:30,2.45,50,6,300,22.80,1050.00,200.00,850.00,
2023-08-16,TRADED,,2023-08-17,2023-08-16T09:15:00+05:30,19369.0,19350,19600,2023-08-16T09:20:00+05:30,6.5,2023-08-16T15:20:00+05:30,5.95,19100,2023-08-16T09:20:00+05:30,6.8,2023-08-16T15:20:00+05:30,2.4,19800,2023-08-16T09:20:00+05:30,1.9,2023-08-16T15:20:00+05:30,0.9,18900,2023-08-16T09:20:00+05:30,2.6,2023-08-16T15:20:00+05:30,1.6,50,6,300,8.80,-1515.00,200.00,-1715.00,
2023-08-17,TRADED,,2023-08-17,2023-08-17T09:15:00+05:30,19450.6,19450,19700,2023-08-17T09:20:00+05:30,1.25,2023-08-17T15:20:00+05:30,0.05,19200,2023-08-17T09:20:00+05:30,1.95,2023-08-17T15:20:00+05:30,0.05,19900,2023-08-17T09:20:00+05:30,0.9,2023-08-17T15:20:00+05:30,0.1,19000,2023-08-17T09:20:00+05:30,1.0,2023-08-17T15:20:00+05:30,0.1,50,6,300,1.30,-1980.00,200.00,-2180.00,
2023-08-18,TRADED,,2023-08-24,2023-08-18T09:15:00+05:30,19301.8,19300,19550,2023-08-18T09:20:00+05:30,17.55,2023-08-18T15:20:00+05:30,12.75,19050,2023-08-18T09:20:00+05:30,21.7,2023-08-18T15:20:00+05:30,17.1,19750,2023-08-18T09:20:00+05:30,4.1,2023-08-18T15:20:00+05:30,2.65,18850,2023-08-18T09:20:00+05:30,6.95,2023-08-18T15:20:00+05:30,5.55,50,6,300,28.20,-435.00,200.00,-635.00,
2023-08-21,TRADED,,2023-08-24,2023-08-21T09:15:00+05:30,19320.7,19300,19550,2023-08-21T09:20:00+05:30,13.4,2023-08-21T15:20:00+05:30,12.1,19050,2023-08-21T09:20:00+05:30,11.35,2023-08-21T15:20:00+05:30,6.6,19750,2023-08-21T09:20:00+05:30,2.5,2023-08-21T15:20:00+05:30,1.9,18850,2023-08-21T09:20:00+05:30,3.6,2023-08-21T15:20:00+05:30,3.05,50,6,300,18.65,-930.00,200.00,-1130.00,
2023-08-22,TRADED,,2023-08-24,2023-08-22T09:15:00+05:30,19417.1,19400,19650,2023-08-22T09:20:00+05:30,4.65,2023-08-22T15:20:00+05:30,2.95,19150,2023-08-22T09:20:00+05:30,8.7,2023-08-22T15:20:00+05:30,6.15,19850,2023-08-22T09:20:00+05:30,1.7,2023-08-22T15:20:00+05:30,1.5,18950,2023-08-22T09:20:00+05:30,3.05,2023-08-22T15:20:00+05:30,1.65,50,6,300,8.60,-1605.00,200.00,-1805.00,
2023-08-23,TRADED,,2023-08-24,2023-08-23T09:15:00+05:30,19439.2,19450,19700,2023-08-23T09:20:00+05:30,1.9,2023-08-23T15:20:00+05:30,1.15,19200,2023-08-23T09:20:00+05:30,6.8,2023-08-23T15:20:00+05:30,3.4,19900,2023-08-23T09:20:00+05:30,1.3,2023-08-23T15:20:00+05:30,0.75,19000,2023-08-23T09:20:00+05:30,1.5,2023-08-23T15:20:00+05:30,1.8,50,6,300,5.90,-1230.00,200.00,-1430.00,
2023-08-24,TRADED,,2023-08-24,2023-08-24T09:15:00+05:30,19535.2,19550,19800,2023-08-24T09:20:00+05:30,0.95,2023-08-24T15:20:00+05:30,0.1,19300,2023-08-24T09:20:00+05:30,1.85,2023-08-24T15:20:00+05:30,0.1,20000,2023-08-24T09:20:00+05:30,0.85,2023-08-24T15:20:00+05:30,0.05,19100,2023-08-24T09:20:00+05:30,1.05,2023-08-24T15:20:00+05:30,0.05,50,6,300,0.90,-2160.00,200.00,-2360.00,
2023-08-25,TRADED,,2023-08-31,2023-08-25T09:15:00+05:30,19297.4,19300,19550,2023-08-25T09:20:00+05:30,17.2,2023-08-25T15:20:00+05:30,13.45,19050,2023-08-25T09:20:00+05:30,28.15,2023-08-25T15:20:00+05:30,28.5,19750,2023-08-25T09:20:00+05:30,4.65,2023-08-25T15:20:00+05:30,4.2,18850,2023-08-25T09:20:00+05:30,9.35,2023-08-25T15:20:00+05:30,8.2,50,6,300,31.35,-1860.00,200.00,-2060.00,
2023-08-28,TRADED,,2023-08-31,2023-08-28T09:15:00+05:30,19298.3,19300,19550,2023-08-28T09:20:00+05:30,12.15,2023-08-28T15:20:00+05:30,9.55,19050,2023-08-28T09:20:00+05:30,19.4,2023-08-28T15:20:00+05:30,10.15,19750,2023-08-28T09:20:00+05:30,3.75,2023-08-28T15:20:00+05:30,2.35,18850,2023-08-28T09:20:00+05:30,5.3,2023-08-28T15:20:00+05:30,3.75,50,6,300,22.50,270.00,200.00,70.00,
2023-08-29,TRADED,,2023-08-31,2023-08-29T09:15:00+05:30,19374.8,19350,19600,2023-08-29T09:20:00+05:30,5.95,2023-08-29T15:20:00+05:30,3.1,19100,2023-08-29T09:20:00+05:30,9.15,2023-08-29T15:20:00+05:30,5.15,19800,2023-08-29T09:20:00+05:30,2.2,2023-08-29T15:20:00+05:30,1.25,18900,2023-08-29T09:20:00+05:30,3.35,2023-08-29T15:20:00+05:30,1.85,50,6,300,9.55,-1080.00,200.00,-1280.00,
2023-08-30,TRADED,,2023-08-31,2023-08-30T09:15:00+05:30,19433.4,19450,19700,2023-08-30T09:20:00+05:30,1.55,2023-08-30T15:20:00+05:30,1.2,19200,2023-08-30T09:20:00+05:30,4.45,2023-08-30T15:20:00+05:30,5.35,19900,2023-08-30T09:20:00+05:30,1.1,2023-08-30T15:20:00+05:30,0.85,19000,2023-08-30T09:20:00+05:30,1.9,2023-08-30T15:20:00+05:30,1.4,50,6,300,3.00,-2790.00,200.00,-2990.00,
2023-08-31,TRADED,,2023-08-31,2023-08-31T09:15:00+05:30,19375.6,19400,19650,2023-08-31T09:20:00+05:30,0.95,2023-08-31T15:20:00+05:30,0.05,19150,2023-08-31T09:20:00+05:30,1.25,2023-08-31T15:20:00+05:30,0.1,19850,2023-08-31T09:20:00+05:30,0.75,2023-08-31T15:20:00+05:30,0.05,18950,2023-08-31T09:20:00+05:30,0.85,2023-08-31T15:20:00+05:30,0.05,50,6,300,0.60,-2235.00,200.00,-2435.00,
